no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
59566,105002,"Dating my bf close to 3 months but I saw something on his YouTube feed that might be a red flag?
We were watching YouTube together, but I notice his home page is full of videos of people like Jordan Peterson, and the titles of the videos are quite insensitive. I did not question him then, but when I researched myself, I found out that these people are like men's rights activists and are quite misogynistic.
I would consider myself a feminist, so I brought up his YouTube history with him, and he says he just watches it ""for fun"". Idk if this is true, or will he abuse me or something in the future. So far, he has never been physical with me and has been quite nice. We do have occasional arguments, but he would apologise later.
But I do notice lately that he has been less gentlemanly compared to when we first started dating. Like previously he would always pay for our dates, and sometimes I would offer to split, but he never would let me pay. But nowadays, often he actually accepts when I offered to pay half. I mean, I know I shouldn't expect him to pay for all our dates, but I just felt disappointed how he treated me so well before, but he changed after getting comfortable with me. I feel like those videos are making him less gentlemanly.
Idk if this is a red flag I should look out for, or should I tell him to stop watching those videos? Any girls have bfs who watches those videos?
-
#105002: https://www.nuswhispers.com/confession/105002",,7838594206210972,35,124,36,2022-08-22 04:36:24+00:00,2022-11-20 20:00:14+00:00
59504,104875,"company refuses to acknowledge my resignation
hi guys, i need some advice regarding some work issues im facing. im currently interning in a singapore-based mnc and they continually refuse to process my resignation. what should i do?
context: i have been in this role for a little over a year, and i currently see no point in staying. at the start of the orientation, they promised us that we would have a good, meaningful experience and learn a lot during our time here. however, when orientation about the job actually begun, i saw what a lie that was. the direct superiors of the interns were power-hungry and aimed to take advantage of us, knowing that we were new. they overloaded us with tasks throughout the day and gaslighted us when we made the smallest mistakes, even when they were the ones at fault.
i switched departments and it wasnt any much of a difference. there was constant office politics, with people wanting to outdo each other no matter the cost to get a promotion. my superior even made us come in on saturdays to 'do what we were supposed to do' and meet his kpis. there wasnt any proper handover procedures in place, and we had to learn things from scratch as the employees who were leaving refused to contact the company again. as our department is facing manpower issues, we sometimes have to stay awake throughout the night for a few nights a week as well to do our tasks. to make things worse, the company is facing financial issues and isnt looking to increase our salaries, which is already below market pay. as im not learning much in this role anyway, and this industry doesnt align with my degree prospects, im looking to resign.
however, my superior and managing director of the division constantly refuses to acknowledge my resignation, saying im required to continue my internship 'by law' and 'its only two years'. ive talked to my MP before, but it doesnt help that my MP has connections with the company and was once managing director of another sister company, refusing to help out with my problem.
any advice on what i should do?
-
#104875: https://www.nuswhispers.com/confession/104875",,7804745742929152,55,137,35,2022-08-15 05:18:19+00:00,2022-11-16 11:07:44+00:00
59444,104778,"So around 6 months ago I met this guy in uni, let’s call him Z. He is the roomie of my groupmate in one of my modules. During last semester me and my bestie would always hang out at their room. At the start idk why but I just felt a spark, idk maybe he’s just my type, I just feel very happy when I’m with him.
Okay so here is the issue… I actually have a bf that is still in army that I met in poly. The thing with my bf is, he was the one who pursued me, at the start I already told him I don’t really like him, but he kept pursuing so in the end we got together. Actually everything so far with him is ok lah. He is very dependable, very nice actually, its just that sometimes I find him a bit too nice. Its like whenever we get into a fight, and actually it was my fault, but because I’m very stubborn, in the end he will still just come and apologise, even when he did nothing wrong lol. I just find him to be too nice already, until I feel its abit of a turnoff.
But for Z, he is the type of guy that is not scared to tease and talk cock with people (even girls), the type that can joke around one. Plus he is a very good texter, so I would usually text him some stuff about work or even like emotional stuff and he replies well, unlike my bf who is so dry in his replies (idk if this is considered emotional cheating?) But its not like I send anything explicit its just that I feel my bf doesn’t really understand me but Z can really relate. Its like whenever we meet, my bf will just go on a long rant about his army stuff that I have no idea wad he talking. But with Z, the stuff we talk about is like uni related.
But the problem is, at the start, Z told our groupmate that he is interested in my bestie. When I heard that I was damn sad, so I asked my bestie what she thought of Z, she say not her type. That was when I thought maybe got chance. But again the issue is, by right I’m not single, and idk if Z likes me or not.
Recently, I heard Z got quite close to another girl in a different clique, I overheard her name and went to his Instagram to stalk her. Wah, I see they go on walks together with his dog, almost like couple like that. But idk leh, whenever my groupmate tease Z if he got gf, Z will be dodgy about it, (so idk if they are actually together??)
There have been so many times where I wanted to confess to Z, but im so scared ppl will say im a h*e, got bf still look for guys etc. I mean my bf is really a nice guy, but he doesn't give me the thrill that Z gives.
Thinking back, if Z didn’t like my bestie in the first place, I would probably have broken up with my bf long ago. Then now maybe I won’t have this conflict…
-
#104778: https://www.nuswhispers.com/confession/104778",,7766848936718833,45,133,34,2022-08-06 22:55:42+00:00,2022-11-08 08:36:16+00:00
59431,104749,"Grab should introduce Grab Quiet, where the driver doesn’t talk to you. I’d pay 20% more so I don’t have to hear them complain about how much more eligible they are for government.
-
#104749: https://www.nuswhispers.com/confession/104749",,7757985044271889,335,63,33,2022-08-04 23:04:05+00:00,2022-11-03 09:43:21+00:00
59574,105018,"Do anyone have any regrets in life? I have been thinking of this ever since I am terminally ill. I don't know how long more do I have in this world but I do have things I wish I had done. I wished that my husband had been truthful to me before we have got married that he have feelings for other people and not lied to me (I suspected before but he declined so i chose to trust him) at least before I got married, I would have a choice to accept it or call off the wedding. (I had only found out about this until almost a decade long with him) I wished I had went to more places and not just save or spend it on other people. I wished I had enjoyed more in life. I wished I had the courage to speak up my feelings to people when I had the chance. I wished I had removed that home wrecker long ago and trust my instincts but not trust her because she had an affair with my husband. Sometimes I wonder if bad people will have their karma. But to everyone out there, I hoped you do not have any regrets like I do because you only live once. Be grateful for what you already have, have the courage to get rid of negative people in your life, do what makes you happy and be nice to people who loves you.
-
#105018: https://www.nuswhispers.com/confession/105018",,7844730928930633,162,36,32,2022-08-23 12:55:13+00:00,2022-11-21 20:00:10+00:00
59501,104871,"bf wanted to buy nuggets to join the queue to get curry sauce
Hi everyone, I would appreciate your thoughts on this small matter.
I was with my boyfriend at macs. When he came back to the table with the food, I troubled him to get a curry sauce, and he replied saying the staffs are busy. But still, he went over to the counter.
After close to 10 mins, he wasn’t back so I walked over and saw him waiting with other customers infront of the counter. He then went to the self-order machine, and wanted to order nuggets. I saw and I went forward and asked him why, and he said he wanted to buy to get the curry sauce.
Upon hearing that, I could feel myself boiling so I told him to go back first. There was a staff preparing orders at the counter so I went forward to ask and the staff passed me the curry sauce.
After I went back, we ate and admitted that we were unhappy about this. He felt that the staffs were busy and I still asked him to get the sauce. For me, I felt unhappy because I couldn’t understand why he wanted to buy extra nuggets to join the queue to get the curry sauce. Why couldn’t he just ask the staff at the counter? I know he didn’t want to trouble the staffs as they were busy, but I just felt angry at that moment.
I told him I’ll post here to get some thoughts, so feel free to comment and let me know what do you think of this small matter over a curry sauce, thanks.
-
#104871: https://www.nuswhispers.com/confession/104871",,7804745016262558,28,159,30,2022-08-15 05:18:06+00:00,2022-11-16 11:07:45+00:00
59550,104974,"to the OP of #104926
so hey guess who read your post? thats right its your skinny bf. sorry for the fact that im not hunky like other guys put there but as you know i have to juggle between school and work, then there’s you, so there is hardly any time to work out.
i can’t believe that after all the things i did for you, you’d have the audacity to even consider hooking up with one of your hall mates regardless whether you did or didn’t. i work my ass off after school to pay for our dates, buy your designer apparels and bags to the point i only eat two meals a day, which consists of either bread or a simple rice with vegetables, and this is what i get in return.
i scrimp and save just so i can provide you with the things you desire, to the point i can’t help but get a tad bit envious when i walk by Starbucks only to catch a glimpse my friends enjoying their cold brew when all i can afford is a cup of kopi-c. i have never complained or showed you how tired and stressed out i am over this because i really love you and want the best for you, then again, you had thoughts of cheating.
it irks me when i realised im dating someone who i eventually plan to marry develop such obscene thoughts towards other men so i have decided to initiate a break up after leaving this message here. congrats on being free and good luck with those men who are only after your body Agnes L**, tbh you aren’t that good looking yourself lmfao so no idea where u got that self confidence from haha.
cheers.
-
#104974: https://www.nuswhispers.com/confession/104974",,7825296420874084,112,75,28,2022-08-19 09:55:18+00:00,2022-11-17 20:00:11+00:00
59511,104887,"I know I'm going to sound shallow and get roasted but I'm going to say it anyway.
Secretly I hate lazy and fat people. If you're lazy and not fat I won't find it as annoying. But I really cannot stand fat people. Those who are so fat that they need a motorized wheelchair to move around. I also hate fat youngsters. You got no excuse to eat till your face swell to double the size and look more pregnant than a woman.
I'm in my 30s and I find it ridiculous that some friends my age cannot control their weight. Please don't give the excuse about body type or medical when you have no health issues. I have friends who managed to look the same or even start to take care of themselves after having kids. So I don't believe its acceptable to look like a balloon after NS. Diet and exercise plays a huge part for sure. Not caring about these 2 elements just shows that you're lazy.
I have a cousin who was fit during his teenage years. NS improved his shape but he got fatter and fatter after that. Always eat junk food and smoke and drink. I was so shocked to see him recently as he haven't been updating his fb posts for years. He has ballooned to triple his size. His fiance is normal built I wonder how does he not crush her to death when they have sex or if he can even make it stand? His face is so swollen I don't even know where to look when I talk to him. He's literally panting and breathing very hard even while he's seated. Not like he's on a treadmill. And he's not even half way through his 20s.
I wouldn't be able to not do anything about it if I looked like him.
Waiting for fat people to slam me. But I'm stating a fact. If you let yourself get to such a stage and do nothing about it, be prepared to hear remarks from people.
-
#104887: https://www.nuswhispers.com/confession/104887",,7804748749595518,98,172,26,2022-08-15 05:19:17+00:00,2022-11-16 11:07:49+00:00
59579,105038,"Seen a couple of posts in this page talking about boyfriends having close female friends. But still posting this in attempt to clear my mind and hopefully get some good advice.
My bf of 1 yr+ has a close female friend from uni days, B. My bf said they only meet once every few months and don’t communicate often other than to arrange meetups. He did tell me whenever he meets B, but never asked me to tag along or intro me to her before. At first, I never questioned their relationship and trusted my bf that it’s purely platonic. I thought since B seems happily married for few years already, unlikely anything will happen.
However, recently my gut feeling tells me something’s sus about them. A few things that happened:
- These days, almost every time we meet, I catch my bf texting B. She’ll tell him little things like what she eats, her travel plans, ask for his opinion on house purchase (my bf is not in real estate industry btw) etc. And he replies her immediately even while he is tgt with me eating / watching shows. Whereas he usually takes hours to reply my texts.
- For my bf’s bday this year, B bought him a lavish gift and she even drove over to his house to pass him the gift and bday cake at midnight. Isn’t that too much for a normal guy friend that you got no feelings for?
- My bf is damn lazy to dress up but he will put in effort to look nice for B. Once I went out with him before he met B, and he purposely went home early to change before meeting her. He said it’s because the place they’re dining at has smart casual dress code. He never even brought me to such places before!
- Once I was unwell and alone at home on a Sat night and asked him to come over, but he went ahead to meet B for dinner instead, saying he felt bad to cancel. Before the dinner, we talked on the phone and had a little argument about priorities. He got angry and asked me why must I be so unhappy with him meeting B on a Sat night, when B’s husband is perfectly fine about it? Which is totally out of point. He didn’t even ask me how I’d settle my meal or how I was feeling. In fact he ghosted me from the time they met until late afternoon the next day. I was so upset and hurt.
I want to know if these things my bf and B did are normal, or should I really be worried about these two? Wild thoughts are running in my head right now, thinking what if they used to hook up in the past. Or could he have chased her in the past but got friendzoned, and now both catching feelings again…..
Also need advice on how to communicate my insecurity to my bf without sounding unreasonable and making him turn defensive.
-
#105038: https://www.nuswhispers.com/confession/105038",,7861115290625530,71,120,26,2022-08-26 23:15:21+00:00,2022-11-26 20:00:10+00:00
59588,105043,"AITA?
I was earning around 60k to 70k per annum for 10 years before quitting to be a sahm. My husband earns more than me. My husband and I paid half each during the initial payment for the house with a remaining loan of 200k. We have separate and joint accounts. He has taken over paying for almost all the expenses for both of us. Including giving me an allowance which I was able to save from it too. We are thrifty, we don't own a car.
During the course of our marriage, he had asked me twice if we can repay some of the home loan, using both our savings. I've obliged as I wanted to ease his burden. I've not need to spend from my own pocket as he's given me a supplementary card for all expenses and he also paylah whenever I pay for things. From kid to house stuff and even my own personal shopping, insurance and other smaller bills he would paylah me sometimes and will do it when I ask too. Basically he's paying for almost everything and I'm grateful for that. I'm also a simple person. I used to buy Chanels and Pradas but have since adjusted my spending habits since becoming a mom. I can live on 500 or less a month if I want to. I don't scrimp when it comes to food. I can buy things on sale but I also won't deprive my child of a new book or toy on birthdays or xmas when my child asks for it.
We won a decent amount not long ago and we used that to fully repay our condo. We are debt free since. We didn't tell anyone about it.
Recently his family member asked if we can invest an amount in their business. Promising huge returns. All along I'm not on good terms with them and I don't trust them either. They have been changing what they do all along. My husband would like us to contribute to show support. He say I got the spare cash, why not? I have a strong feeling their business will fail again and we won't get back single cent. My relatives said me and my husband are the only ones staying in condo, we should give others a chance to upgrade from hdbs. I think it's rubbish talk.
I don't want my husband to help them either. I have plans to work when my child gets older but whatever I have now, it's my own savings. I feel very annoyed his relatives act like I ought to help them. I'm not a big investor so I prefer to keep most of my money in banks. I do share and invest in the same stocks as my husband so even though my husband don't really know the exact amount that I have, he has a rough idea that I have more than 100k. I know its not a lot. But since I'm not working right now, it's my lifeline.
AITA for refusing to give his relatives a single cent and also stopping my husband from helping them?
-
#105043: https://www.nuswhispers.com/confession/105043",,7866036850133374,202,184,25,2022-08-28 00:03:46+00:00,2022-11-26 20:00:14+00:00
59600,105065,"Wow all your jobs so demanding and so shiong. Well here's mine, I'm an Engineer.
5.45am - Wake up
6am - Wake one kid up and get my kid ready for school and myself ready for office. Wife handles the other kid.
7.15am - Drop kid to primary school by walking and talk about things and life.
8.30am - Reach office
Until 11.30am - Solve problems, data analysis, do root cause analysis, 120% focus on work
Lunch till 1pm
1pm to 3pm - Make presentations, meetings, problem solving, receive problems
3 to 3.30pm - Catch up with colleagues, tea break, relax, talk
Till 4.45pm - Focus on other things like personal development, planning for next day, scheduling, toning down
6pm - Reach home and play with the kids at playground, catch up with wife
Eat dinner, mingle with family, once in a blue moon have evening calls, sleep by 9.30pm. Weekends are free.
Life seems good as an Engineer. Although our pay may be lesser but we have a better work life balance it seems. Haha.
Be an Engineer!
-
#105065: https://www.nuswhispers.com/confession/105065",,7870947789642280,397,58,25,2022-08-29 00:32:59+00:00,2022-11-27 20:01:00+00:00
59537,104926,"NGL, sometimes I wish my boyfriend was in better shape. He treats me really well but he’s very underweight. I’ve tried to get him to workout but he’s not willing. I find myself fantasising about the fitter guys around me, and I’m finding it hard to stay faithful with the guys in hall dropping hints to me or outright asking to be FWB. I haven’t cheated yet but I’m growing quite impatient. After all, what he doesn’t know won’t hurt him right?
-
#104926: https://www.nuswhispers.com/confession/104926",,7823670671036659,67,143,24,2022-08-19 01:32:21+00:00,2022-11-17 20:00:10+00:00
59451,104789,"Not a crypto fan. I have Not spent a single cent on crypto coz i failed to be converted. Strong believer in market regulations and transparency.
But recently i found myself on the end of encouraging my crypto and NFT friends. I tell them that this crypto winter is just a winter, spring will come.
Some of them lost 10-50k. But i think this is a small sum.
They believed what they believed. My job is to continue to encourage them to “buy the dip”, “dont be weak hands” and “hold on for dear life”
Web3 is all the rage. I trust that when crypto and NFT rebound my millionaire crypto friends will reward me well.
For now all i can do is encourage them, that they are part of something revolutionary and will continue to be.
A true friend is someone who have faith in what their friends believe in, even though he/she doesn’t believe in it.
-
#104789: https://www.nuswhispers.com/confession/104789",,7771370926266634,57,31,23,2022-08-07 23:31:24+00:00,2022-11-08 08:36:14+00:00
