no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
60080,106054,"I am in my early 30s. Went for a career switch programme 5 years ago. Graduated 2 years later. Got married, got a house, gave birth to a lovable daughter. Wanted to further my studies for a degree a year after diploma but I got pregnant instead. So waited until she’s 2(now), so basically my cert is 3 years old already.
I told my husband I wanted to study again. He was hesitant at first but he agreed. I told him I was accepted in NUS and my classes are in the evening, studying part time while working full time. After a month of school, he expressed that he cannot handle the stress of being with our daughter alone. He needs me around and he’d rather I stopped schooling until she’s older. I have 3 years of school. Only went through 1 freaking semester.
I told him I can’t quit, I just started and it’s not as if I have not been helping out. During the days I have zoom classes, I will do it while my daughter is on my lap. The only days he has to handle her alone is when I am on campus and it’s 3 hours of school. Husband is easily stressed as a person. He has anxiety attacks whenever I am not around, super introvert person while I am a total opposite.
I am upset that he is not fully on board with me schooling again. He told me if we do not have a daughter, he will be happy for me but now, he can’t and I can’t be mad at him for expressing himself cause that is what he feels and he wants to share it with me. I am conflicted ????
-
#106054: https://www.nuswhispers.com/confession/106054",,8271240146279707,110,139,27,2022-11-22 07:29:05+08:00,2022-12-12 01:46:46+08:00
60043,105987,"As a PhD student who's been TAing for 3 years, we are aware of how busy and stressed you undergrads are. We know that you're given an excessive amount of workloads. We've been there, so we know your pain and anxiety. And we want to give each and every one of you A or A+ (except for you, Andrew).
With that being said, I implore you to follow the assignment instructions. Please stick to it. There are so many well-written assignments that we persons would like to give A++, but we end up having to give them B or less because they have missed an essential instruction or two. Yes, it makes our job easier in terms of placing you in a bell curve, but it breaks our heart to see all your efforts go to waste.
So please, with all due respect, read the f ing instruction :((
-
#105987: https://www.nuswhispers.com/confession/105987",,8225013944235661,101,23,7,2022-11-12 13:53:26+08:00,2022-12-12 01:46:42+08:00
60103,106101,"He’s 29 I am 23. We know each other from dating app and go exclusive for less than a year. He really dotes on me a lot through monetary but sometimes I just feel insecure.
He is the one who suggests to go exclusive. However this exclusive period for 7 months, he didn’t ask if he wants me to be his gf but we are just like in a relationship. He will introduce me to his friends and biological sisters, travel together, buy me airticket whenever I say “I miss home (Malaysia)”, delivers me food whenever I work late, links his credit card to my grab app and even talks to me about BTO.
I got quite confused and asked him few times, “what are we?” He always just shrug off the topic or just say something like “whatever you think we are.” I am a bit insecure recently because he is always on his phone these days when we date and sometimes tilted his phone away from me (which he never done that before).
Yes, monetary wise he showered me a lot, and of course I buy him things too. Emotionally, I would say he tries to comfort me whenever I am angry at him but after apologising he will just say “I have apologise, what you want me to do?” Or “you’re just too sensitive, think whatever you like la.” And the next day after our arguments, he text like normal again.
Guys, help, I dk what are we.
-
#106101: https://www.nuswhispers.com/confession/106101",,8299827486754306,101,123,21,2022-11-28 10:30:11+08:00,2022-12-12 01:46:49+08:00
60084,106061,"We should start trending ""No BTO no babies""/""No BTO no loyalty"" on every social media platform that mentions anything about BTOs and SG affordable housing. Why should we let the government continue to gaslit us that they are monitoring the situation?
They kept saying if they launch too many, eventually there will be a surplus. What surplas are they talking about when they are barring people from applying (singles below 35, non-traditional family units etc)? If a BTO project is really under subscribed, just release the extras to those you don't allow to get a BTO ah. I'm sure it will be snapped up. And when that finally happens (which I doubt will in the near future), then govt can slow down project launches.
-
#106061: https://www.nuswhispers.com/confession/106061",,8271478486255873,100,29,1,2022-11-22 08:53:31+08:00,2022-12-12 01:46:46+08:00
60074,106043,"I first met him when we were 13yo in sec sch and we both had what everyone calls it puppy love for each other but we never exactly got together. We remained friends throughout our sec sch phase and we went on a short grad trip with a whole bunch of our classmates.
It was during the grad trip that the feelings for him resurfaced again and I could feel that there was some kind of sexual tension seeing how we both wanted to be close to each other but we didn’t cos we were both afraid of our friends “disturbing” us. Nothing happened during the trip other than that invisible pull between us. We texted here and there after the trip but had never addressed what we felt towards each other.
We moved on to different tertiary schools, drifted off from each other and he subsequently found a girlfriend. They seemed really cute together and I was genuinely happy for him. I guess because we never really started anything, I didn’t felt heartbroken or anything of that sort about it.
Then one day we bumped into each other and started texting again. It was friendly texts catching up with our lives and no flirting was involved. We met up one night and somehow ended up at his place because I needed the restroom. We were watching some stuff on my phone when he started to snatch my phone away and like how dramas usually go, we ended up tickling and hugging each other (cringey af, I know). It started to get really late and I was sleepy. I never had the intention of sleeping over when we met up for the night but ended up sleeping over anyway. Nothing sexual happened that night other than hugging each other to sleep.
I went home the next morning and we met up again that night. He was the one that requested to meet up again but of course the stupid me didn’t reject his request. We ate out and again went over to his place. I spent the night again and this time we had sex with each other. I went home the next morning and we didn’t meet for the next few days because he had some orientation camp stuff to attend to for a few days.
He said he missed me and all those nonsense shit. But he posted an Instagram post thanking his girlfriend for being the sweetest human being by his side. And that’s when I realized how stupid I had been to allow my feelings to take control instead of my brain.
Yes, I knew he hadn’t broken up with his girlfriend when I stayed over the first night. He told me they were in a Cold War and the situation wasn’t great. The naive me believed him. I should have known better.
I stopped replying him when his IG post went out and he texted me saying he can’t bear to break his girlfriend heart and seeing her cry is the worst thing ever. honestly, I wasn’t expecting him to break up with the girlfriend and be with me. I just didn’t expect that he was such a douchebag and never once apologized for leading me on. I eventually sent him a text about my feelings, how I didn’t meant to be the third party, how messed up we had been, how I realized that I have always been in love with him since 13 and he had always been my kryptonite. He didn’t acknowledge my feelings and I didn’t reply anything to him after that.
Few months later, I posted a Snapchat on feeling stressed about school work and he replied my snap to ask me to go over his place. I was completely dumbfounded and speechless by this guy. How could he be so… fucked up? I ignored his snap and we never talked since then.
It has been at least 5 years since this incident and it took me a long time to fully get over the guilt of sleeping with an attached guy and I also became paranoid with my partners on whether they will be secretly be sleeping with another girl without me knowing. I guess you can call that karma but I will fully accept that fate if it happened to me because I know I deserved it for what I’ve done.
For that guy, he has married that girlfriend that he cheated on with me. I don’t know if he has ever told her the truth or if he had slept with other girls in between. I know I am an awful person but I hope that his wife will someday cheat on him and leave him at his lowest. Or that he may never have kids, ever. Guys like him shouldn’t reproduce. And maybe girls like me shouldn’t too. Oh well.
Sorry for lousy grammar and the long rant. Just needed to get this out and finally close this chapter in my life.
-
#106043: https://www.nuswhispers.com/confession/106043",,8258366180900437,98,28,19,2022-11-19 13:37:00+08:00,2022-12-12 01:46:45+08:00
60016,105937,"I just want to say I matched this girl called Amanda from NUS on this new dating app called SHIPP then I was vibing with her really well but the app suddenly glitched and my chat with her is gone…Wtf.. but its probably cause the app quite new uh. They need to faster fix their glitch LOL Amanda from NUS idk what course but if you’re seeing this please I hope you can reach out to me. I know we only managed to talk for abit during the 7 mins ""vibe check"" , which idk why they limit it to such a short timing, but i really think we vibed really well !!
-
#105937: https://www.nuswhispers.com/confession/105937",,8205190702884652,97,89,32,2022-11-08 10:20:53+08:00,2022-12-12 01:46:40+08:00
60002,105913,"[Follow-up for #105869] Hello everyone, I'm the fresh grad guy that was stuck between the 90k and 70k job. Even though i know most of you dont care [LOL each man for his own!] I thought I would share my decision and thought process, in case anyone ever get stuck in my position too. Many thanks to Prof Ben and others who responded thoughtfully!
Ultimately I decided the 90k Job [Sorry Prof Ben! NGL, Your comment made me hesitate greatly. I almost chose the 70k option when I think back about your comment! And yes you've rightfully pointed out that im part of the 80% and not one of those chiongters. Met some of them during CS days. Its hard to imagine how to really catch up]
Like some people have rightfully guessed, the 70k job is related to consulting. Without delving too deep [yall are too good at stalking], it was in a role which required frequent travels but not technical. I always thought it would be fun to do different projects as well [less monotonous bro]! Frankly the starting pay wasn't too bad [~5.5k per month w bonuses]. More then enough for my current lifestyle. With consulting job comes certain skillset [Idk, smoking skills? HAHA] and I thought IR skills was definitely transferable [in case I want to continue working on IR related jobs]. Of course, I nv worked a day in consulting before and I heard the life is pretty shit and intense. But still if I don't try, I would never know right? Most importantly, this role does not always present itself (dont ask me how i got through the interviews. Sometimes you get luck). If not now, then when? What if I never get a similar opportunity anymore? My CS Job won't be able to help me travel around even!
But what pushed me to decide the 90k Job is as follows:
1. If my early career does not define my life, why not take this chance to earn cash and improve on my technical skills [which is truly, indispensable in today's digital age]
2. With the cash [and ETF investment. Lord praise the US markets. Ok but for real, hope the world becomes a better place so everyone flourishes and my etf flourishes as well] I can build up my ""Fk you"" money. And at the same time, build up on my resume so I am wanted *everywhere*
3. Am I giving up on my dream job? Hell no! I will simply postpone it! I am early in my career! If i can afford to take a risk on possible setbacks from the consulting job, i can equally take the risk of giving up this opportunity and HUNT for one next time.
Yes opportunities doesn't always come. The consulting role I mentioned isn't always available. And they may not even consider me next time. But the onus is on me then. I will improve. Be better. And be on a consistent look out. That's why I decided to give up on this opportunity, and look for another one who would be willing to compensate similarly in the future. Maybe as a fresh grad, 70k was all they were willing to pay. But what if i came back with more experience? Make myself worth that much in the future!
So with that, goodbye dream consulting job [for now]. I'll be back. And my final advice for those who may be in a similar crossroad. As everyone said, there's no right choice! There are only different perspectives. For me, I was only willing to give up my dream job because someone reminded me this : ""This won't be the only job that you get to travel. You're not giving up on this opportunity, you're giving yourself a chance to seek for a better opportunity. The world is large. If you truly want it again, you can and should hunt for it again. Get some cash ready to prepare for your next fight"". So my final advice is as follows: ""Don't give up on an opportunity because it's not the ""best"". There would always be a better one. But definitely don't accept a deal that is objectively worse off"".
That's all folk. It's a long WoT. Perhaps a way for me to convince myself I made the right choice. But hey who cares. I will be buying my S22 Ultra for the ITZY concert now! Thanks for reading. Great luck to all your careers my fellow students!
-
#105913: https://www.nuswhispers.com/confession/105913",,8186574464746276,97,14,13,2022-11-04 10:56:42+08:00,2022-12-12 01:46:38+08:00
60057,106014,"Many people seem to think that CS is a very good course. I am sorry to say that CS is not a good course at all.
CS has always been shunned by students in the past (before 2014). And 1 of the very main reasons is because CS is at the cutting edge of technology and it gets obsolete very quickly. Ageism is very true in the software industry.
As a GP or lawyer, your value increases substantially over the years and your salary/earning power also increase significantly over time. As a SWE, you start off with relatively high salary but it stagnates quickly as your value goes down over the years as the tech stacks you know gets obsolete.
To prospective students, please think carefully before you join CS!
-
#106014: https://www.nuswhispers.com/confession/106014",,8237664976303891,93,78,21,2022-11-15 08:25:07+08:00,2022-12-12 01:46:44+08:00
59990,105888,"I noticed that so many people don’t study, but do better than the honest ones who study. So many people use emotions instead of logic, but somehow score very well academically. So many people are far from the logic-loving robots without feelings, but end up doing so much better than those who use logic to replace feelings and study all the time. I always ask myself, how did they get there?
That one genius in my class who gets 100 or 99 for every single maths test never studies at all. When we are studying, she is watching movies on YouTube before exams. She’s the only one who cried when the teacher showed us a 911 documentary featuring orphans. She has feelings and empathy. She has EQ. And she still has the highest grades ever.
The other friend from secondary school until JC is ALWAYS shopping for makeup, clothes and accessories after school. She spends her weekends cafe hopping with her boyfriend. She said out loud once, “it’s really not the more you study the better you do you know. You can study hard but still don’t do well.” She got 8 distinctions (yes she took h3) for a levels, and 93/100 for her maths promos when 75% of the cohort failed. And yes, she spends 300 dollars a day just shopping at orchard, while I was using logic to replace emotions, and telling myself to be thrifty because it’s a “virtue”. She doesn’t. It’s feelings that drive her to spend on things she doesn’t need. Yet who scores higher? Her.
My 2 acquaintances from JC are a textbook example of MIRACLE. They spend their Jc Life dating, instead of focusing on studies. It’s again, emotions over logic. Them two can never save a single cent of allowance because as soon as they receive it, they spend it all on manicures and shopping sprees. Their wardrobes are jam packed with unnecessary stuff bought on IMPULSE, NOT LOGIC. and guess what? Both got straight A for A levels, and FIRST CLASS HONOURS in university. And they are in the science stream, which emphasises on critical and logical thinking. If they score well for literature or art I’m not surprised because it’s about people and feelings. But……How do they follow their heart and not their head, but do so much better in SCIENCE than us who study all the time?
And my best friends cousin defied everything we learn since young about a “good model student”. She clubs, drinks and vapes every week. She has about 4 tattoos and multiple piercings. She never, ever, uses logic to replace emotions to force herself to study. She follows her heart. She has EQ, the stuff that makes you love and connect with people. She had 4 boyfriends and 3 friends with benefits. And she got into deans list 5 times already, first class honours as well.
I’m quite sure there are a lot of people who just spend their time not studying. When we are studying, they are watching movies. When we are revising, they are shopping. When we logically listen to what primary school Teachers say about “hardwork” and “ thrift “, they are spending all their money without logic, easily filling their hands with shopping bag after shopping bag. When we are staying at home alone to study using IQ, they are connecting with boyfriends , dating, having sex, and exercising EQ.
How then do all these people get straight A including general paper(not Many can get A for that) , and A for science based subjects. Where did the first class honours come out from then?
I realised sadly that academic results are INVERSELY PROPORTIONAL to how much you honestly work hard.
-
#105888: https://www.nuswhispers.com/confession/105888",,8173725506031172,91,111,29,2022-11-01 15:45:52+08:00,2022-12-12 01:46:37+08:00
60014,105934,"Am I being an asshole for not wanting to have any relation to my siblings?
So a little a bit of context:
I was never your typical book smart student. My grades in primary school through secondary school was not great. I got 168 for my PSLE and went to NA in a neighbourhood sec sch and for this, I was constantly bullied by my siblings, yes.. my very own siblings, for having poor grades. They constantly called me names such as the 168 girl, NA retard etc. All in front of my parents. What pisses me off and scars me till this day is that my parents did NOTHING about this. All they said is ""Transfer to Express stream and they will stop."" I honestly still hold a grudge against my parents for not doing anything about the bullying I faced from my siblings.
Of course when I stepped into Secondary school, my self confidence plummeted like mad. I became very withdrawn and I hated socialising with people. Went to poly, started doing better.... average GPA of 3.4, went to Uni and now doing my postgrad.
A series of events happened over the past few years with my siblings and my parents have been trying to persuade me to step in to talk to them and advice them. However, I refuse to. I do not want to have any relation to them. Neither do I want to have anything to do with them. Over the years I was met only with hostility and they did jack shit to help me so now I am thinking, why should I?
So, am I being an asshole/petty for not wanting to have any relation to them?
-
#105934: https://www.nuswhispers.com/confession/105934",,8195588190511570,87,85,7,2022-11-06 09:11:38+08:00,2022-12-12 01:46:39+08:00
60007,105924,"I have been in a situationship for almost 2 years now. For those that don’t know, a situationship is basically doing all the relationship stuff but not “dating” or officially “in a relationship” so it’s not here not there la. I asked him about it but he said it’s not the right time to get into a relationship because he is not at a good place and will not be able to commit to me at a relationship level.
Then my question is, he keeps saying he cares about me a lot or appreciate me a lot, how he’s able to be himself with me. But if 2 years with me and he’s still not sure… Am i not just a back-up plan or stand-in until someone he is ready to commit comes by…
I don’t know la. I think I know I should go but it’s so hard cause he makes me happy but… do i make him happy? I think his friends makes him happier Lor… This situationship is bothering me I don’t want to waste more time committing to a maybe.. but what if i leave and I lose something that could have been long lasting into a relationship..
Hais.. Single like less stress
-
#105924: https://www.nuswhispers.com/confession/105924",,8191763297560726,86,133,37,2022-11-05 13:50:16+08:00,2022-12-12 01:46:38+08:00
60056,106012,"A random girl added me on insta recently & started sliding into my DMs. I chatted with her & she asked for my number to move the convo to WA. On WA, we chatted for a few day. She was quite flirtatious & always initiated the convo. So I thought she was interested in me.
But one day, she asked me to help her with her part-time lobang which is basically an e-commerce scam which I was familiar with (as I fell for this exact scam b4 by a different person). So I said no, then she became verbally abusive, forceful & demanding, trying to pressure me to do this so called lobang. For days I held my ground & said no, but continued to casually talk to her as I was bored anyways & needed something entertaining to see me through my busy work week (my job is pretty stressful IDK why). From this moment on, I mostly initiated the convo for fun. For days she also tried to convince me to do this “lobang” but to no avail. Eventually, she got very tired & did not want to talk to me anymore. So before I ended the comms, I asked her why she was doing this scam & she told me something that got me pondering.
She said she wanted a better life. Then I tried to be more sympathetic & said that Singapore is a hard place to live because it is very expensive. She kind of agreed by saying that she does this because she needed to survive & cope with life’s pressure. Since I remember that the year end festive season is coming, so I offered to give her an Ang Bao as an early present. But she refused & wanted me to do the scam instead bcos she preferred “career progression”. I was shocked bcos this so called career of hers is illegal to begin with. So I tried to probe further but to no avail. Perhaps she realised that it was a waste of time talking to me, so we agreed to eventually stopped the convo.
So my question is this, what should I do?Should I have reported her or helped her? And if I were to help her, how should I do it ? Also, are there online scammers out there facing the same struggles as her? Given that the economy is gloomy & uncertain & inflation is a huge burden for many …
-
#106012: https://www.nuswhispers.com/confession/106012",,8237663962970659,86,202,34,2022-11-15 08:24:44+08:00,2022-12-12 01:46:44+08:00
