no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
60642,107192,"Whistleblower here, my friend is hardcore stalking his TA online, found all her social media accounts. He memories alot of her information, even to the minute details. He saves her pictures on a folder in his phone and he calls it his ""precious-bank"". Makes inappropriate comments about her all day long. I think he's obsessed and I'm looking for opinions on what to do, if anything at all. Also, she's married
-
#107192: https://www.nuswhispers.com/confession/107192",,613499104137906,14,10,3,2023-05-04 10:10:00+08:00,2023-05-12 12:00:13+08:00
60644,107196,"This is my confession.
I matriculated into nus half a decade ago and was fortunate to be in a chill course that did not take up many school days.
So, I decided to take up internships during my first year, during before summer break started. Year 2, I decided to stop so that I can try other types of internships,but was rejected form the one I wanted, hence I decided to only take up an internship during break cause bo-pian. Doing so, I had alot of free time left and was quite bored. I then decided to sneak into other faculties lectures to fill up the time. After a month of doing so, I realised that what I wanted to do was entirely different from the course I was studying.
Now, I work at wall-street and the hours are absolutely dreadful, 7am in the office and ends at12 midnight on a lucky day,, 1+ to 2am on a normal day. No such thing as holidays, weekends. Sometimes I even dream that I'm at work, working then waking up to go to work.
Now I lament, and am starting to regret the previous decision leading to my change in course direction and should have stuck to my original course. What is the point of money if my life is having my ass stuck to this damn chair staring at 5-6 screens all day.
-
#107196: https://www.nuswhispers.com/confession/107196",,613499524137864,15,11,3,2023-05-04 10:10:48+08:00,2023-05-11 12:00:18+08:00
60643,107193,"Seen a weird dude praying and drinking water from a pond, I don't even understand
-
#107193: https://www.nuswhispers.com/confession/107193",,613499190804564,4,14,2,2023-05-04 10:10:11+08:00,2023-05-10 12:00:20+08:00
60636,107173,"Jialat, I never thought this would have happend to me. I have a crush on my lecturer. Been tempted to attach a marriage form with my assignments when I send them in. What to do
-
#107173: https://www.nuswhispers.com/confession/107173",,613494930804990,22,24,2,2023-05-04 10:00:50+08:00,2023-05-12 12:00:11+08:00
60634,107167,"Hi, I've been seeing a man drinking and refilling his water bottle from the from the fish pond in school for a few weeks now. I personally think it's really funny but isn't it unhealthy (water-borne parasites) to do so?
Should I report this?
-
#107167: https://www.nuswhispers.com/confession/107167",,613494084138408,5,12,1,2023-05-04 09:59:04+08:00,2023-05-12 12:00:11+08:00
60648,107217,"Not really big news but the rest but a monkey mugged my cai png that I dabao-ed on my way back to Eusoff. It mission ninja assassin stealth-dropped from a tree above me and grabbed at the plastic container through the bag and shocked by this sudden sneak attack, I momentarily let go. It secured it's package and scampered off.
The conniving little -
-
#107217: https://www.nuswhispers.com/confession/107217",,615721573915659,14,9,1,2023-05-07 18:07:25+08:00,2023-05-12 12:00:16+08:00
60641,107191,"Wah jialat, I heard that a drunk-driving yr 2 crashed his car into a tree in the carpark. So drunk until cannot drive out the gantry. Also going to be punished for sneaking alcohol into school. Wonder if he's going to get expelled
-
#107191: https://www.nuswhispers.com/confession/107191",,613498904137926,14,5,1,2023-05-04 10:09:46+08:00,2023-05-12 12:00:14+08:00
60653,107232,"I have a confession to make. I have stopped in person lectures/tutorials for 2 years now and have focused solely on doing my internships and mugging like a dog at home, managed to maintain a 4.0 gpa. Now I realise idh have friends in school and only have hi-bye workmates. I've realised that I might have made a mistake and intend to course correct. I'm okay with my coworkers and have heard that I would most likely get a position in the company should I choose to apply for it but I'm unable to discern if this is sweet-talk or not to milk more unpaid labour. Question is, do I ditch the internship that I'm in right now completely to attend class?
-
#107232: https://www.nuswhispers.com/confession/107232",,615725043915312,20,10,1,2023-05-07 18:16:10+08:00,2023-05-12 12:00:16+08:00
60645,107199,"I am a NUS graduate, working 9-5, earning an average stable income. However, I am thinking of what to do on my free time to hustle and earn abit more money (other than investments cuz I'm just so bad at it). Any suggestions!
-
#107199: https://www.nuswhispers.com/confession/107199",,615711503916666,13,18,0,2023-05-07 17:41:38+08:00,2023-05-12 12:00:16+08:00
60638,107180,"Hope u reached safe,
in the meantime planning to go for treetop walks and ice skating.
would be interesting if we met up again
-
#107180: https://www.nuswhispers.com/confession/107180",,613497927471357,4,5,0,2023-05-04 10:07:51+08:00,2023-05-09 12:00:16+08:00
60635,107168,"Hi, this situation didn't happen in uni but in an indoors public area that's open 24/7.
I saw a older boy/teen walking furtively looking around outside the toilets, then walking straight into the women's toilets, luckily I wasn't in there. I was very shocked and weirded out when I saw this and immediately walked away from the scene. It has been quite a few months and I regret not having courage to report the situation at the time
-
#107168: https://www.nuswhispers.com/confession/107168",,613494237471726,1,6,0,2023-05-04 09:59:23+08:00,2023-05-12 12:00:11+08:00
