no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
60524,106954,"Been treating my gf lunch/dinner dates for as long as I can remember (>3y).. Recently cash tight ask if she can pay for bbt after dates and she isn't really happy. So she didn't get the bbt she always drink after eating.
Actually my main goal was to keep her calories intake down cause she getting fat. =)
-
#106954: https://www.nuswhispers.com/confession/106954",https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png,593010632853420,65,36,20,2023-03-30 07:23:41+08:00,2023-04-04 12:00:05+08:00
60483,106875,"First of all, context. Family is very well-to-do. Mom doesn’t work (though she has a law degree) but dad ran his own law firm for 30 years, recently retired.
This is an issue with parents not paying for my wedding.
Mom doesn’t get involved in things. Dad has refused to speak to my girlfriend since we started dating and it’s all because my girlfriend is a Chinese-speaking, practicing Taoist from a poor family in Malaysia, and a vegetarian.
My dad is a banana. Doesn’t speak Chinese at all, read law at Cambridge (PSC scholar), freethinker. Doesn’t think I should marry this girl because she has a large low-income family and an even larger low-income extended family and he thinks I am getting myself into a lot of trouble by marrying her. My girlfriend doesn’t know English very well, so she prefers to speak Mandarin with a heavy Malaysian accent. She’s from a small town in Malaysia. She came to Singapore to work but her family are all still back in Kedah. She goes back often. I’ve been there a couple of times.
My girlfriend requested if we could have two banquets, one in Singapore and one for her extended family and friends back in her hometown. My dad told me if I had chosen to marry a middle-class Singapore girl from an English-speaking family he would’ve paid for everything. He would have also bought us a condo and a car. But since I have decided to marry this girl, which to him isn’t a very smart thing to do, he will not pay for anything.
My older brother married his JC sweetheart from Hwa Chong and my dad literally paid for a Fullerton Hotel banquet, an entry level Lexus, and they are in the process of looking for a condo, will also be paid for by my dad. Besides the point.
I don’t have money right now for a wedding, let alone 2. My fiancé said that the wedding in Malaysia is a must, and my parents have to go to Kedah for a bride price negotiation ritual that my dad has categorically refused to participate. Called it idiotic. My mom has also called it “incredibly stupid” and refused to come with me to Malaysia without my dad. My fiancé’s parents said they wouldn’t agree to the marriage if all of these formalities are not done. My fiancé is powerless. She has a rather meek personality.
My fiancé doesn’t want to register our marriage before these formalities are done because she feels she needs her parents’ blessing or else she wouldn’t be able to face her family. Wants me to find a way to convince my parents to participate. My dad has repeatedly used the phrase “third-world bullshit” and I don’t think he’s ever coming around. One way is to convince my mom to do it alone but she’s as much of a banana as my dad is and she also hates tradition.
I feel stuck because my fiancé’s wants her parents’ blessing, her parents will only give us their blessing if my parents participate in the rituals and come to an agreement, but my parents do not agree to my marrying this girl in the first place. Even if this first part is done, I still have no money for a banquet.
Advice?
-
#106875: https://www.nuswhispers.com/confession/106875",,582045340616616,63,167,26,2023-03-10 22:05:43+08:00,2023-03-24 12:00:06+08:00
60527,106957,"There’s so much to do nowadays I don’t see why people still find it odd that some of us don’t want to be in relationships or get married. Let’s face it, getting married is just one of the million things in life people do to find happiness. The idea that having a family is the ultimate form of happiness could be true for some people, but there isn’t any way anyone would have experienced everything out there to make an accurate assessment of the thing that make you most happy. I can accept it when people tell me I have to get married and have children as a service to the country. It makes very little sense to me why you just assume, based on your own experiences, that getting married gives me the same happiness as it gives you.
-
#106957: https://www.nuswhispers.com/confession/106957",,593011122853371,58,16,8,2023-03-30 07:24:41+08:00,2023-04-04 12:00:05+08:00
60497,106903,"I'm a foreign masters student in NUS for a year. Something that has been bugging me for some time. Part of the reason I came to Singapore for my postgrad is hopefully to make some Singaporean friends. However there seems to be very few Singaporeans who take master degrees. Most of my classmates are in fact from China.
May I know why?
-
#106903: https://www.nuswhispers.com/confession/106903",,584614703693013,49,78,10,2023-03-15 07:30:43+08:00,2023-03-30 12:00:13+08:00
60498,106908,"TL;DR Became a doctor for the wrong reasons, feeling disillusioned
I used to do relatively well in school, so when the time came to choose a course, medicine was a natural decision for me. Natural not because of some gravitation towards helping people or other noble desires, but rather it was more of just a question of studying the best course available to me at the time. I guess it was partly ambition. With many friends and family members scrutinising my every achievement, I needed to show that I could do it, I could make it, I could be somebody and have a nice title to prove it.
As I progressed in my studies, it became increasingly apparent that many aspects of the field just did not appeal to me. Often I just faked interest to blend in but did the bare minimum in the things I hated just to get it over with. I found myself repeatedly questioning myself about my decision to go into medicine, if I'm really cut out for this etc. (Though after speaking to some close doctor friends, I realised I wasn't the only one who harboured such thoughts.) Nevertheless, I pulled through with my studies because I had already sacrificed too much to consider changing courses.
Now here I am, a clinician who hates clinical practice, who loathes having to stick things up people's butts and pretend it's normal, who dislikes doing any kind of procedure on a patient actually. It's not that I don't care about them - I do want someone to help them, I just don't want to be the one doing it. Some patients are nice and I can suppress my dislike a little bit better, but when a patient is rude or demanding, I would have no qualms about telling them to f*k right off. (Not in those words exactly, but just enough to not be held accountable for it) I mean there are plus sides too for sure, I don't have to worry too much about cash, job security is rock solid, I get substantial attention from girls, people respect me for what I do, and the field is dynamic so it never gets boring.
All things considered, I don't know if I'm being unreasonable to think about switching careers, especially after having spent so much time and effort in medicine. But I mean what else could I do? I don't particularly like research, and none of the clinical fields I have encountered thus far appeal to me either...
-
#106908: https://www.nuswhispers.com/confession/106908",,584614927026324,36,49,8,2023-03-15 07:31:23+08:00,2023-03-30 12:00:13+08:00
60510,106932,"Feeling down at the moment, unsure of what to do
Feeling like an idiot, ppl around me are like career change, leetcoding, gg into tech for the good pay and future, spamming internships, while there is someone like me, looking to jump out and dk what to do even w a cs degree. Nobody I know thinks like me tbh, all came in liking tech and hv big dreams of contributing to the tech industry, seems like I'm the oddball
got into IT, anyhow chose the poly course, then went to NUS CS cos it sounds good??
then now, while ppl are getting good job offers, I was unemployed for a few mths and recently got a job as sch helpdesk, 3k plus. I'm fine w the pay, can survive can alrdy. I cannot do another whiteboard interview, really cannot. I literally cried and stayed in bed after my first coding interview, ik it's damn dramatic but I was really really stressed.
my only hobby throughout my life is art, but hey I hv bills to pay, and I'm not good enough atm to sell my art. Really enjoyed the unemployed days drawing but hv to wake up to reality, hobbies are hobbies, can't stay jobless forever right.
But idk how long I can fake interest in tech and work without thinking of ending my life and cry everyday. Should I just stay in tech for the future or idk...... numb myself and just pick up coding again for the money idk
Anyone here like me? Or I'm the only weirdo
-
#106932: https://www.nuswhispers.com/confession/106932",,589052953249188,36,28,7,2023-03-22 23:30:14+08:00,2023-03-30 12:00:17+08:00
60475,106854,"no matter what I do, my mom is nvr happy
when I'm finding jobs, she keep saying why find so long? Alot of jobs should be very easy to find, dk what's difficult.
when I got an offer and shared the gd news with her, she just say the pay not even high enough and why took so long, nothing happy
I just want to share my happy news, but it seems she cannot be ever happy for me. My father, dont care. He just say ok, go work.
nvm, just envy those ppl w supportive parents that's all
-
#106854: https://www.nuswhispers.com/confession/106854",,577250774429406,35,27,2,2023-03-02 23:39:05+08:00,2023-03-13 12:00:24+08:00
60468,106836,"Feeling abit dejected tbh
heard of many cases, ppl from diff career paths, just took up programming themselves and manage to land high pay jobs in swe, like it's no big deal
then me, w cs degree, finding it difficult to find jobs, not even interviews
is the degree useless when coding can be picked up by anyone? Or do I lack the flair for it, and lag behind those who career transitioned and can pick up the skills needed for a job in a few mths instead of 4 years?
ppl make it seem like it is so easy to get a job even without qualifications, makes me doubt my decision of getting a cs degree
-
#106836: https://www.nuswhispers.com/confession/106836",,577248847762932,26,21,2,2023-03-02 23:35:23+08:00,2023-03-11 12:00:18+08:00
60479,106865,"Social media is ruining my gf's self esteem. How to ease her insecurity?
I'm with my gf for 2 years. We don't have any major issues other than the fact that she allows herself to be affected by what others post. Like people who post ig pics that they went to fancy restaurants and expensive holidays, indulging in branded bags and wearing luxury items. Posting as though they are living a fantastic life. I mean, I don't really care as I think most of these are superficial and fake and also attention seeking.
My gf on the other hand, will feel jealous and sulk when she mentions so and so just went to where and where. Like we are planning to see cherry blossoms this year. She is ok with that but asked if we can visit somewhere further year end. I know she has friends who can go on multiple trips in a year. But we only budget for one trip this year. I'm not saying year end I won't be planning anything but its likely we will not travel out for December.
She also told me her friends rents branded clothes and bags and asks me to sponsor her as a bday gift as she wants to try. I don't see the point. Its money spent but end of the day you own nothing. Only memories of the things worn if you had photos taken? I would rather we have a nice dinner and watch a concert.
She's starting to act like I should be more supportive of her wanting to match up to her materialistic friends which I don't think there is a need to. Both of us are earning a decent wage for our age but I think we are more on the thrifty kind of lifestyle. She does own a few nice and fancy items which I find it ok to treat ourselves once in a while. I just don't see the need to rent branded items and clothes.
-
#106865: https://www.nuswhispers.com/confession/106865",,579981017489715,26,62,8,2023-03-07 11:30:38+08:00,2023-03-15 12:00:20+08:00
60522,106936,"What is the purpose of life if all i do is work, eat and sleep? No girlfriend no friend no insterest always tired. No disire to know anyone from work. Is graduation the end of my life?
-
#106936: https://www.nuswhispers.com/confession/106936",,591546302999853,25,42,9,2023-03-27 11:50:08+08:00,2023-04-04 12:00:05+08:00
60521,106942,"Is it ok for guys to ask to split a bill after the first date if the girl declines invitation for a second date? I have been on 3 dates so far online, where there was no second date.
None of those girls initiated to pay and its abit costly to pay for 6 portions of meal when nothing materialises. Personally i feel its abit weird to ask for split after cause i assumed girls would at least pay for their share if they have no intention of seeing the person again.
Appreciate some feedback and opinion here :)
-
#106942: https://www.nuswhispers.com/confession/106942",https://static.xx.fbcdn.net/images/emoji.php/v9/t4c/1/16/1f642.png,591546229666527,24,76,10,2023-03-27 11:49:58+08:00,2023-04-04 12:00:05+08:00
60496,106902,"Everyone has read the news about salary increment for junior doctors but their working hours are horrific.
It's common to work more than 100 hours a week (a week is not a typo) with all the 32-hour on calls and they under report their actual working hours to not get flagged in the system since they are not remunerated for the extra hours anyway. The so called at least 1 day off in 7 days is non-existent because my husband has only gotten 1 day off out of 32 days (32 days is not a typo too) of continuous working.
Sometimes I wonder if my husband will die from overworking.
-
#106902: https://www.nuswhispers.com/confession/106902",,584614620359688,23,9,0,2023-03-15 07:30:32+08:00,2023-03-23 12:00:22+08:00
60516,106931,"I saw this guy at the golf course twice. The second time when he came, I dropped a note on his car telling him he’s cute. After that day, I have not seen him anymore till date.
To you- this probably will lead to nowhere but I have been thinking about you. The way you smile and how you played golf the beginner way but still full of smiles. I don’t even know if you are seeing anymore or even married but I am just attracted to how you carry yourself. I hope to talk to you in person the next time I see you at the golf course.
-
#106931: https://www.nuswhispers.com/confession/106931",,590258116462005,22,30,3,2023-03-25 00:31:26+08:00,2023-04-02 12:00:11+08:00
60525,106955,"Everyday I wake up and think, man I love Computer Science. I can’t wait to learn more about CS!
Studying CS has actually helped me improve my EQ. CS2030 taught me the notion of covariance and contravariance. A little further digging into the theory taught me that, property of an object can be studied by examining how other objects interact with it, such as by passing it into programs, and also by studying the inheritance structure of the classes that the object came from. Similarly, thinking processes of a people can be studied by examining how they with other people, and examining their performance in routines. These routines can be exams, group projects, internships, jobs, or anything really. We can also study their inheritance structures: In the case of studying people, it will be the environment that they grew up in that produced them, and how these environments changed over time. It could be their friends, family, schools attended, interest groups… anything that they interact or have interacted with on a regular basis.
Gaining EQ is like Dynamic Programming. Just store (memorize) the solution to previous subcases (past human interactions) and then find the DP relation to the next case (future human interaction). Of course, different problems will have different solutions and different DP relations. Moving from one DP problem to the next is akin to moving from one social structure to the next. There will be a different culture (DP relation) to get used to, and it can be uncovered by studying and memorizing a few instances of example interactions, (subcases) possibly between 2 other people not including myself, and then generalizing.
Complexity Theory was especially interesting. Interactive and Zero Knowledge Proofs taught me to think clearer about information being revealed in daily conversations. This helps prevent accidental self-doxxing online. It also helps in constructing politically correct, non-answers when faced with sticky and awkward questions. When studying derandomization techniques, I found out that most researchers today believe that BPP = P, meaning that all problems solvable by an efficient random algorithm also has an efficient deterministic algorithm as a solution. Extending this to observing people, I feel that the many seemingly random choices many people make are actually part of some principles that they live by.
This post was brought to you by: Poor CS student awake at 4am worrying about how to sell themselves out after graduation
-
#106955: https://www.nuswhispers.com/confession/106955",,593010816186735,22,7,4,2023-03-30 07:24:05+08:00,2023-04-04 12:00:05+08:00
60506,106924,"Currently a student in Finance, working in a MNC.
I have been holding this annoyance for a while and wish to get it off my chest and gain some opinions. I felt that I was wrongly blamed.
I have recently joined a new company and I’m the youngest. My team consist of about 8 of us and most of them are in their mid 30s.
2 weeks ago I was tasked to choose a place for our team lunch. It is a tradition where the youngest usually is the one choosing the place. I was given less than a day to think.
It is known that there are quite a few factors to consider:
1. There are 3 lacto-vegetarians in my team. As such, the restaurants need to have vegetarian options.
2. We worked at Buona Vista and our lunch need to be quick as we have important work to finish. This also means it needs to be nearby. For dinner, there must be additional of alcohol as we have heavy drinkers in the team.
3. The ambience must be pleasant and nice. No coffee shop, no rundown places.
4. They want a generally expensive place. (It is known as they are quite well-to-do individuals). They won’t settle for coffeeshop. FYI, our first team dinner when I joined the company was for 8 pax at Artemis and we spend close to $2000 for it. The company paid for it.
I tried finding around Holland Village for a restaurant with vegetarian options as it is fairly close-by and there are a few restaurants there. I found this western and Italian place with vegetarian options and suggested it to my director. Him being a vegetarian himself looked through the menu and agree to it saying “There are quite a lot of vegetarian options and ambience is okay.” I gave the menu and restaurant name to the rest of my team and they all looked through it. Pizza, pasta and some tapas are the vegetarian options.
Fast forward: After we had our lunch at the place, I overheard another director (he) and colleague (she) talking bad and laughing about the place, saying “Pizza and bread for lunch?! Hahaha.”
Shortly after I conversed with them and came to know that they don’t see pizza as a proper food item, but rather a side dish. There was no direct confrontation but just some sourness during the conversation.
I was fairly offended after. There was no direct confrontation but it still left me quite confused and angry.
For myself, I didn’t come from a very well-to-do family and I’m okay with pizza for lunch. I wouldn’t even mind going to a coffeeshop and just have noodles and rice.
My family don’t have a high status in society, just an average Singaporean. The most expensive food meal I ever have and paid myself is probably just kbbq that cost around $30+.
This is why I went an extra mile to provide them with the menu to see if they are okay with the food but the result wasn’t what I expected. There were no direct objections at the start and I thought they are totally fine with it. After getting negative gossips behind my back over this makes me feel upset.
What do you think? If it is you, would you be upset?
-
#106924: https://www.nuswhispers.com/confession/106924",,586968963457587,20,60,4,2023-03-19 08:48:31+08:00,2023-03-27 12:00:16+08:00
60470,106844,"What's with all those jobs, entry level, junior positions, still need 2-5 years exp, some even state outright PROFESSIONAL WORKING EXP
dk where the exp comes from, dejected ngl
-
#106844: https://www.nuswhispers.com/confession/106844",,577249794429504,20,8,0,2023-03-02 23:37:03+08:00,2023-03-11 12:00:21+08:00
60528,106959,"Soooo, it's my third-year of medical school and my first actual year of clinical exposure (where we get to the hospitals and stuff; there's three years of clinical rotations here in NUS before we can gradute from medical school). And I'm feeling really stressed. Not just because the final exams are coming soon (just over a month later in the first week of May), but also because I find that with so much time spent on studying, there's not much left for things like exercise, my previous hobbies like netball, and dating. So sick and tired of medicine.
Don't wanna use dating apps because of the stigma. It's a last-resort as I have heard horror stories from that. Pretty sure I can meet guys irl first?
Currently single (for 2+ years) ever since I broke up with my first bf from JC, and keen on dating. What do you all think of the idea of dating a batchmate from my cohort? I feel like with dating a batchmate, since we'd have a lot in common and we can probably relate a lot to each other. But I don't know anyone else apart from my CG (clinical group).
I have a secret fantasy about dating an older guy too, so, hmm... I imagine that most of the guys in my batch are my age cos of army disruption, but I think that there should be a few who had completed NS first. There're also some who transferred in right?
Too bad I'm not chio la. Just a 5/10 (prob 6.5/10 with good makeup) plain Jane, and never had a guy confess enthusiastically to me before. If only there were a way for me to meet more my batchmates... I secretly want a cute oppa batchmate to confess to me hehehehe
-
#106959: https://www.nuswhispers.com/confession/106959",,593011352853348,20,12,5,2023-03-30 07:25:10+08:00,2023-04-04 12:00:05+08:00
60504,106921,"Brothers and sisters, help me out here. There is this creep who I've met during orientation and he followed me on Instagram. He doesn't post on his account, but I always see that he views all my instastories and likes most of my posts. He's fat and ugly and I heard from my friends he's a loner and probably has been single all his life. This has been going on for a few months now. I'm quite a small build and I'm worried that he is stalking me and will force himself onto me. What do I do? I feel very unsafe when alone in school as I don't exactly remember his face other than he's fat and quite tall.
-
#106921: https://www.nuswhispers.com/confession/106921",,586968773457606,19,87,15,2023-03-19 08:47:49+08:00,2023-03-27 12:00:14+08:00
60492,106894,"Can the students in PGP PLEASE STOP STEPPING ON THE TOILET SEAT COVER. Lots of toilet seat covers are broken each month and I have come to notice. They will leave their footmarks on the seat cover, it’s so unsanitary! Idk which kampung you guys come from but please. Just sit your butt down!
-
#106894: https://www.nuswhispers.com/confession/106894",,582837110537439,18,29,6,2023-03-12 08:09:15+08:00,2023-03-20 12:00:20+08:00
60511,106934,"DONT COME TO ARCHI!!!!! PLEASEEEEE!!! FOR UR OWN SANITY SAKE
-
#106934: https://www.nuswhispers.com/confession/106934",,589053049915845,17,4,1,2023-03-22 23:30:28+08:00,2023-03-31 12:00:09+08:00
60501,106916,"""You failed to fix the router, please drop out of NUS please""
- My mom to me (Mech Eng Student)
-
#106916: https://www.nuswhispers.com/confession/106916",,585558280265322,17,11,3,2023-03-16 22:44:05+08:00,2023-03-24 12:00:21+08:00
