no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
60298,106507,"CNY is supposed to be a time for people to enjoy the company of family. That’s how it has always been marketed.
But in reality, CNY is an excuse for older Chinese people to exert their control on younger generations by forcing traditional practices onto them as if it is materially advantageous for anyone to continue them.
I celebrate Christmas in my family with my siblings. It is spontaneous, it is elective, and at the end of the day my siblings are happy, I am happy, because we did it in the spirit of family.
CNY practices take the family spirit completely out of the picture by burying it under an ungodly amount of ceremony that every single CNY that I remember comprised of my parents fighting with their siblings and parents because they can never agree on the right amount of tradition, and cousins from completely different walks of life who meet once a year suddenly being forced to mingle, and everyone making random shouting noises as if what we really need after a year of slogging is more noise and ruckus.
I don’t get it. Why must everything be so god damn loud?
This year I will be overseas this CNY and it will be the most peace I have felt in a long long time over this festival.
-
#106507: https://www.nuswhispers.com/confession/106507",,8566061626797556,31,4,1,2023-01-18 20:12:59+08:00,2023-01-31 12:00:21+08:00
60302,106521,"Today met a (supposedly Korean) girl wearing pink pants in science aircon food court. She had pasta express and damn she’s so cute. ???????????? To her: if somehow you think you saw me to, scan the QR ????
-
#106521: https://www.nuswhispers.com/confession/106521",,8576649202405465,31,20,3,2023-01-20 21:39:01+08:00,2023-01-30 12:00:33+08:00
60292,106485,"Would like to gather the opinions of others regarding the having of reunion dinner with one's family on CNY eve. To cut a long story short, I have other plans on CNY eve and asked my parents if we re-arrange it and have it on another day instead. I was somewhat taken aback by their strong disapproval, and they insisted that it must be held on CNY eve itself. Is having reunion dinner on CNY eve such a sacred event that no deviations are permitted, lest it offends the gods or something?
-
#106485: https://www.nuswhispers.com/confession/106485",,8560423530694699,20,56,3,2023-01-17 18:42:27+08:00,2023-01-25 12:00:48+08:00
60304,106523,"Career advice needed for FASS grad! (Posting here as I don’t have friends and family that I can talk to about my career)
I graduated in 2021 and 5months into my first job, l was informed that i did not pass probation. Lack of initiatives and making repeated mistakes were the main reasons why i was let go. Instead of citing that i failed probation, my manager allowed me to tender resignation so it doesn’t look like i was let go due to incompetency (I am not sure if this helps for future job applications). I was really demoralised and i felt so incompetent as the job itself wasn’t difficult since it was mainly adminstrative duties. I questioned my capabilities and if I’m suitable for any corporate jobs out there. So for the past year, I struggled with getting a permenant role and I don’t feel “ready” to start a full time role so I have been doing short term contract in different industries. What I did was mass apply and accepting any offer that comes first.
As I am reflecting on my job history, I realised that i have learned nothing for the past 2 years. I don’t like my current job and my contract is ending in may, I am thinking of applying back to my first job industry.
Can anyone advise me on my career path and are there any chances of me getting a second chance in the industry that i failed probation in? Does the HR knows that i failed probation or it would be seen as a resignation from their side?
Also, how can i be a more responsible and professional employee?
TIA for all the career advice!
-
#106523: https://www.nuswhispers.com/confession/106523",,8576649905738728,17,16,6,2023-01-20 21:39:11+08:00,2023-01-30 12:00:32+08:00
60294,106491,"HELP PLS!!
Saw a stray rabbit in the grass behind NUS outdoor volleyball court! It looked like an abandoned rabbit. Please rescue it... Might not survive in the wild for long ...
-
#106491: https://www.nuswhispers.com/confession/106491",,8561041630632889,15,14,2,2023-01-17 21:24:37+08:00,2023-01-30 12:00:39+08:00
60299,106511,"Anyone feels that the price of food in NUS canteens are expensive? Last time used to be cheaper than outside food, but now it is same price, or in fact more expensive.
-
#106511: https://www.nuswhispers.com/confession/106511",,8576643879072664,12,7,0,2023-01-20 21:37:47+08:00,2023-01-30 12:00:32+08:00
60297,106501,"It’s amazing how the lives of me and my friends can turn upside down within years. I don’t know about hormonal/mental health/medical reasons, but me and them SWAPPED upside down?
I am not who I used to be.
When I was in JC, I was the only one in class who had a boyfriend. Nobody else in class had boyfriends, everyone else was focused on studying.
From the age of 16-19 (ie before university), I was healthy and happy. I used to be super into romance novels and movies, I think I saw about 20 per year? And I used to (yeah past tense) cry a lot at the sad and touching parts where the rest of my jc mates felt absolutely nothing. I was the only one who shed so much tears at romantic films and even songs.
In that time, I was the only A in class for a lot of subjects. I was the top few in my jc class for A levels.
Then, my life took a sharp turn and I could barely recognise myself. Throughout University and even work, I NEVER had a boyfriend any more. I lost complete interest. My jc mates who never had a crush on anyone found boyfriends in University, while I was left single.
every time friends gathered to discuss their “targets”, I’d be sitting there with a BLANK LOOK. I suddenly realised that I have not had a crush on ANYONE in years and I forgot what the feeling was.
I’d still go for outings and gatherings with everyone but just as friends, I can’t pinpoint a single person to “love”. This lost feeling followed me until graduation and into work.
One by one, my jc friends who previously never had boyfriends all got married. Even the one who never had a crush from jc all the way until University, met her Prince Charming at work and married young. The introverted one who only talked to a few girls found her husband in church. The one who aspired to be a nun since 17, is now married to a long term boyfriend she met at University.
I watched as their tears flowed down at their weddings, while I sat there dry eyed each time, thinking”this used to be me. Why can’t I feel anything now?” After age 20, my tears of being touched suddenly stopped flowing, the feels stopped coming, and I never was interested in a single romance movie.
Without the ability to love, My grades went all the way down, and I barely scraped past the honours. No more A for any module.
Youth is so beautiful. I miss being young. How did these friends suddenly go from asexual and aromantic to happily married? Are they truly in love or did they just pick someone who loves them without them loving the other party back?
What’s going on?
-
#106501: https://www.nuswhispers.com/confession/106501",,8566055673464818,10,6,2,2023-01-18 20:11:33+08:00,2023-02-03 12:00:17+08:00
60306,106525,"Does anyone know what the usual age for TAs in engineering mods is?
There's this TA in my intro module that I find really cute and attractive so I was planning on asking him out? But like I'm afraid the age gap is too big cause like he probably did NS and I didn't
But like I'm also shy to ask him for help during the mod because of it too so maybe I won't ask him out after all? Hahaha help a girl out here should I try my luck? He only has one more session with our group I think before we change lecturers
-
#106525: https://www.nuswhispers.com/confession/106525",,8576650792405306,9,10,1,2023-01-20 21:39:23+08:00,2023-01-30 12:00:33+08:00
60288,106477,"I appreciate flipped classroom so much more. SoC profs speak at machine gun speed!
-
#106477: https://www.nuswhispers.com/confession/106477",,8554495487954170,4,2,0,2023-01-16 14:00:42+08:00,2023-01-25 12:00:48+08:00
60300,106512,"""Users"" of Terrace canteen, what are your opinions?
-
#106512: https://www.nuswhispers.com/confession/106512",,8576644182405967,1,5,0,2023-01-20 21:37:52+08:00,2023-01-30 12:00:31+08:00
