no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
60985,107963,"Just a reminder to everyone looking for jobs. UPS drivers are earning a base salary of 230k anually. And I am quitting HRT to be a driver next month.
-
#107963: https://www.nuswhispers.com/confession/107963",,695975189223630,23,15,6,2023-09-23 20:00:08+08:00,2023-09-29 12:00:40+08:00
60982,107956,"I want to ask something about trans people. Genuine curious questions. Please, educate.me.
So I was told that gender is what's in your mind. If you believe you are that something, therefore you are that something. Right? 
Say if I'm Chinese, but I grew up in Arab, grew up in arabic culture, surrounded by arabic people, learnt arabic language, and thus, making me closer to them than my own race, could I call myself an arabic? Or in other words, ""identify"" as arabic? 
When I ask this, these liberals tend to be so aggressive and say that I'm being disrespectful and doing cultural appropriation. 
But...why is it okay for a biological man to... appropriate woman...? 
Please educate me.
-
#107956: https://www.nuswhispers.com/confession/107956",,695974742557008,4,15,1,2023-09-23 19:59:33+08:00,2023-09-29 12:00:40+08:00
60993,107977,"There's a dumb and cringe saying that goes : ""There's a difference between people who talk to you in their free time, and people who free their time to talk to you"".
Everyone's time is limited. If someone has important urgent work, obviously they need to priorities that way more than you. 
Like, you think you so special is it? Want people to free their time for the sole purpose of talking to you? 
Grow up la sia. Stop taking everything so personally. Those who don't priorities you simply have a life. You should really get some of those too like PLEASE GO OUT AND TOUCH SOME GRASS INSTEAD OF BEING SUCH AN INCONVENIENCE WITH YOUR STUPID ASS ATTITUDE SHEEEEEEEEEESSSH
-
#107977: https://www.nuswhispers.com/confession/107977",,696589482495534,19,14,2,2023-09-24 20:29:13+08:00,2023-09-29 12:00:40+08:00
60994,107978,"To the nus netball girl from ajc a few years ago, ive always found you really cute
-
#107978: https://www.nuswhispers.com/confession/107978",,696589505828865,5,14,1,2023-09-24 20:29:14+08:00,2023-09-29 12:00:40+08:00
60979,107951,"The last day of 7th month - The Girl
I was walking along the back of Tampines Mcd(the one opposite bus interchange) to get my dinner. I heard a girl(white top & black bottom) sobbing away when I walked past. I stopped for a moment and decided to hand her my one and only packet of tissue paper. When I am done with dinner, I decided to head back to the same place to see if she is still around. To my amaze, the place now stand an incense paper burner..
To the girl(if not ghost):
I hope that packet of tissue wipe away all your sorrows. The call you tried to get through, that person isnt worth your tears. 
Everything will be fine in time.
&
You scare me the whole night!!!!
-
#107951: https://www.nuswhispers.com/confession/107951",,695974179223731,18,11,4,2023-09-23 19:58:25+08:00,2023-09-29 12:00:40+08:00
60983,107958,"When men does bad things to women, society will tell men that they can't support toxic masculinity and enable it. Like men need to get checked by other men. 
I 100% agree. 
But, when women does bad things to men, society called it ""empowerment"". No one wants to talk about toxic femininity.  
But guess who cries about ""equality"" everyday? 
Y'all know it :)
-
#107958: https://www.nuswhispers.com/confession/107958",,695974882556994,12,8,0,2023-09-23 19:59:50+08:00,2023-09-29 12:00:40+08:00
60977,107944,"I became acquainted with FM over a decade ago while we were both students. Our close friendship blossomed due to the nature of our program, leading us to spend a significant amount of time together. We shared our hobbies, discussed life plans, perspectives on the world, and much more. Meeting for meals and spending weekends together became routine, often just the two of us, with little or no interaction and knowledge of others around us.
I held a postive feeling for her, yet our relationship never crossed into romantic territory, and there was no trace of ambiguity. Could it be that we were simply pure friends with no romantic chemistry? Was it because of our differing backgrounds and varying aspirations and expectations for life partners? I never had the opportunity to directly ask her if she felt the same. However, I vividly remember a humorous incident where I played the role of an advisor to help her get closer to a boy she liked.
Graduation eventually arrived, causing our lives to drift apart gradually. We pursued our separate careers, got married, and started families. With each milestone, our distance grew wider. Before I knew it, years had passed since we last communicated.
Recently, I received the shocking news of her passing. I was left in a state of stunned disbelief, unsure of how to react.
The loss of someone who used to be so close to me left me deeply saddened, yet I found myself unable to shed tears. I regret not staying in touch with her as much as I could have, and now, there's no chance to amend that.
I was taken aback by the fragility of life and how everything that seemed perfect could be abruptly taken away by nature, often with little warning. However, I realize there's nothing I can do to change this reality.
These emotions have become a heavy burden on my chest, and I'm unable to express them. Perhaps sharing anonymously is the only way.
I implore you to cherish those around you while you still can. For those who are on your mind but not by your side, reach out to them now and maintain contact as much as possible. For those you hold grudges against, try to let go and forgive.
Life is fleeting, and if you're fortunate, you may reach your 80s. There's not much time to wait for someone else to pick up the phone, to hesitate about making the first move, or to guess instead of asking for answers.
-
#107944: https://www.nuswhispers.com/confession/107944",,695973729223776,47,8,6,2023-09-23 19:57:32+08:00,2023-09-29 12:00:40+08:00
60992,107974,"i am doing a final year research project and i realized that i have chosen the wrong mentor. i am not good at statistics and he is very unhappy with my work. i feel very angry as it is really my best effort and he put me down quite badly. he likes to send very long preachy messages that is remotely related to the project. when i ask him directly how i can improve, he ignores me. i honestly dont understand why this type of person wants to take students as he is clearly not teacher material. urgh so many more months till the end of this shit. it just sucks being the lowest life form in the world of academia.
-
#107974: https://www.nuswhispers.com/confession/107974",,696588989162250,12,7,0,2023-09-24 20:28:26+08:00,2023-09-29 12:00:40+08:00
60981,107954,"Saw a cute guy who was walking around without shoes at central library area. He wasn’t carrying any shoes / slippers? And was browsing books / doing some reading before he left 
Took off my slippers and wanted to join him to walk barefoot with the intention to strike up a conversation but didn’t dare to do so and only did it from afar
Anyone knows who this guy is? Pls leave a message here!
-
#107954: https://www.nuswhispers.com/confession/107954",,695974562557026,8,6,1,2023-09-23 19:59:04+08:00,2023-09-29 12:00:40+08:00
60976,107941,"The Simpsons doesn't predict any future. 
I have done thorough research on this. Lots of those ""prediction"" are simply just edited AFTER the event has happened. 
Lots of the episodes are also aired AFTER the event has happened. 
But most of all, even if the event doesn't happened, some of it are simply general traits of an event. Like if an episode showed submarine implosion earlier, then fast forward to now, where there's a case of submarine implosion, it's obviously too general to say that it's a ""prediction"". Cause duuuuh implosion can happen at anything and it happens a lot more than you think. It's only cause they were billionaires that it went on the news duuuuuuuuh so obvious duuuuuuuuuuuh.
Seriously you people are so easily manipulated. Do your research and grow the fuck up.
-
#107941: https://www.nuswhispers.com/confession/107941",,695973612557121,1,4,0,2023-09-23 19:57:14+08:00,2023-09-29 12:00:40+08:00
