no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
4256,6009,"#5961 I am a foreigner. I think the bulk of the Singaporeans in NUS does not hate foreigners; most of them are indifferent and that could be due to the fact that they do not know how to interact with the foreigners.
I recently returned from a long overseas exchange and realized why that is a problem for many Singaporeans. Foreigners grow up in the different environment as to the locals. Thus, when you first arrived in the country, even if you speak English fluently, you do not speak Singlish. That's not the main point. More importantly, you speak on a different frequency to the locals. They do not find the jokes you think it's funny; you do not like the food they enjoy very much. You might want to go out and explore the country while they prefer to stay home and watch tv. All these nuances provided the gap for the locals wanting to be close friends to you, and it will be trying for both parties to talk to each other without constantly thinking ""what should I say next?""
-
#6009: http://www.nuswhispers.com/confession/6009",,874947482575714,4,2,0,2015-07-31 18:43:50+00:00,2021-04-23 21:48:26+00:00
4262,6017,"Chipping in on the whole xenophobia issue #5961. I am wondering if we're against all foreigners alike (including your white expats), or just PRS/Indians? Because if it's the latter, hypocrisy much, no?
-
#6017: http://www.nuswhispers.com/confession/6017",,875024279234701,4,1,0,2015-07-31 21:18:51+00:00,2021-04-23 21:48:24+00:00
4278,6034,"To #5961 and #5994:
I'll bite. I accept that none of us can control the country we're born in. And without anything more, it would be at best slightly absurd and at worst incredibly unfair to expect excessive benefits simply because your parents had sex at spot A while a 'foreigner's' parents had sex at spot B.
However, Singaporean males do something called National Service. 50% of us make a contribution to the place we were born that I daresay is not matched by any citizens in any other developed country. This entitles (yes, entitles) us to demand some benefit in return. Duty is well and good, but that alone does not bind me to something as arbitrary as where I was born. I should be at least given a fair chance at making a decent living. Some people, hating the concept of compulsory conscription, might demand more. They would not be unjustified in doing so. In particular, it would be nice if people who did not do NS were not put on a pedestal and be given preferential treatment over people who gave 2 of the best years of their lives to the country. (To be intellectually coherent, this argument extends to a lesser extent to Singaporean females as well, but not many people are willing to accept that implication, so I will leave it at that.) The argument crumbles if there exist no foreign scholars with worse grades than a similar Singaporean with a comparable family background, but evidently that is not the case.
TLDR: Xenophobia is stupid, without anything more backing it up. But in the unique case of Singapore, we do in fact have something that justifies a Singaporeans first policy.
I suppose this may be seen as tasteless and unpopular, but I think it is a position with verifiable merit. I took care to inject nuance and lay out assumptions, and welcome criticism.
-
#6034: http://www.nuswhispers.com/confession/6034",,875189432551519,31,5,1,2015-08-01 07:38:53+00:00,2021-04-23 21:48:23+00:00
9132,13345,"I'm an NUS undergrad and I will be arranging for an abortion in a few weeks time - alone. My family can never know about it (they don't even know I'm sexually active and are very conservative) and neither can any of my friends, and my boyfriend, though supportive, is going to be overseas for months for official reasons that he cannot cancel. We have been using condoms 99% of the time, and yes...it just had to happen, in spite of the odds. It frustrates me to no end because we tried so hard to be responsible and all it took was one gone awry.
I am so, so scared of going for the procedure alone. I will have no ride home and no one to accompany me throughout. Will I be safe? I know there are risks and pain involved, or even drowsiness post-abortion, what with the painkillers and sedation. I'm at a loss. I'm sure there are girls out there in NUS who've had an abortion before, maybe you could anonymously share your experience with me.
Note:
I do not want any judgmental pro-life comments now about ""just keep the baby/you're a murderer"" etc. I am in no position, physically, mentally, financially at this point in my life, to raise a child nor even to carry it to term (hobbling around NUS, no less - and even you moralistic pro-lifers would judge and shame); and besides, I do not believe that life starts at conception.
The sole point of this post is to reach out to people who've had similar experiences and to seek some company and personal stories and real advice. This is not, I repeat NOT, the post to start an abortion debate or a self-righteous provocation. Do that elsewhere instead - there are plenty of forums dedicated to this. In light of my intent and situation, please be considerate to everything - physical and emotional - that people like me had to go through.
-
#13345: http://www.nuswhispers.com/confession/13345",,936467436423718,29,9,1,2015-12-02 02:07:32+00:00,2021-04-24 08:27:33+00:00
9141,13357,"#13345 Any kind soul can help out the lady? Preferably female? Just your company alone would go a long way. She doesn't have to go through this alone. :/ I would if I could. Come on people.
-
#13357: http://www.nuswhispers.com/confession/13357",,936542133082915,7,2,0,2015-12-02 05:12:31+00:00,2021-04-24 08:27:31+00:00
9150,13367,"To the OP of #13345, is there anywhere that i can contact you directly? I would like to offer my help during this tough time, and if need be i will accompany you as well. :)
Ps. I am a guy and my only intention is to help
-
#13367: http://www.nuswhispers.com/confession/13367",,936604179743377,0,0,0,2015-12-02 09:12:31+00:00,2021-04-24 08:27:32+00:00
9155,13375,"Hey op of #13345, I understand that you are going through a really tough time and it would be great if you can involve your bf for support. It is important that you know that you have done nothing wrong. And I wish you the best. I would love to talk to you and offer you some advice and support if there is some way for us to get in touch? Meanwhile, take care. Abortion at an early fetal age is pretty straightforward. So don't worry too much.
-
#13375: http://nuswhispers.com/confession/13375",,936664169737378,0,1,0,2015-12-02 12:58:55+00:00,2021-04-24 08:29:05+00:00
9157,13378,"This is for the poster #13345: I'd love to help her and keep her company! Let me know if I can help in any way :)
-
#13378: http://nuswhispers.com/confession/13378",,936664319737363,0,4,0,2015-12-02 12:59:31+00:00,2021-04-24 08:29:06+00:00
9160,13387,"For OP #13345 I'm here to help! I dunno how this would work but I would love to meet you and help.
-
#13387: http://nuswhispers.com/confession/13387",,936963329707462,1,2,0,2015-12-03 01:15:32+00:00,2021-04-24 08:29:04+00:00
9169,13395,"Dear #13345;
Hi there. You say you're going for an abortion ""in a few weeks""? Please don't. Please get it done a.s.a.p. Change gynae if you have to. I recommend Dr Denas Chandra at Parkway East Hospital. I hope you have enough money for the procesure. Early abortions will set you back about $1k, but depends on procedure too. May be cheaper if you're still in early stages where the pills suffice. Cab home. Spend that extra $10. You'll be too weak to take public tpt. Keep your receipts. Rest well. Most importantly, do not feel. Put your emotions aside. Being strong means sticking to your logical side and braving the wind.
I suggest you also get some form of birth control.
Why should you listen to me? Because I was in your situation before. Don't try anything stupid. Don't smoke/drink/drugs. Just nurse yourself back to health. Don't fuck. Pray if it makes you feel better.
Excuse me for breaking the reality to you. Abortions are easy if you let go of the romanticizEd visionof the process being where your boyfriend pays and accompanies you etc. Your biggest barrier is the cops in your head and society telling you its wrong etc. also, possibly the hardest part is the financial price. Be prepared. Be strong. All the best.
-
#13395: http://www.nuswhispers.com/confession/13395",,937016919702103,71,1,1,2015-12-03 04:22:34+00:00,2021-04-24 08:29:04+00:00
9176,13404,"I'm the OP of #13345. I'd like to thank every commenter and subsequent OPs who wished me well and/or offered their help, know that I read every one of them and am greatly surprised and grateful for the support. However, as of now, I'm still leaning towards keeping my anonymity and am also just steeling myself mentally to go through it on my own, the way I know many young women have as well.
However, to the OP of #13395 - thank you so much for sharing your personal experience. May I know the breakdown of the timeframe it took you, from first screening appt, to the mandatory counselling, to the eventual abortion itself? Parkway, the one you went to, is a private hospital, so it's definitely much faster than the public route I'm likely to go through.
I'm in a dilemma, because the poly + referral to a public hospital + appt for counselling + finally the appt for the abortion itself is known to take up to a whopping 4 weeks; which is why I mentioned ""weeks"". However, this route will ""only"" cost about $500-800. However, I would absolutely hate to go through pregnancy and the nausea for another month more, and it will be increasingly difficult to hide the nausea from my family, of all things. A more advanced pregnancy will also complicate the procedure further and also drive the price up even higher. Going to a private clinic would swiftly settle everything within a few days, but it will cost up to an insane $1.5-8k, which I can barely afford. I'm so stressed out.
-
#13404: http://www.nuswhispers.com/confession/13404",,937130713024057,2,2,0,2015-12-03 11:12:36+00:00,2021-04-24 08:29:05+00:00
9186,13419,"To OP of #13345
Few years back I did an abortion at a amk clinic for less than $1k. I can go with you if you need someone. Maybe you can create a new email address so I can pm you? Whole procedure less than an hour.
-
#13419: http://www.nuswhispers.com/confession/13419",,937275829676212,0,1,0,2015-12-03 17:57:35+00:00,2021-04-24 08:27:34+00:00
9192,13422,"Hi, I'm a different OP from previously. In reference to post #13345, I have experience in which you are lacking in.
So, I went to the polyclinic, visited the GP. told him i was pregnant, and told him I wanted to get a TOP. You have to tell him this, straight up. Then the poly set up an appt at KKH a week later. Went to the first appointment, went for the ultrasound. Then, turns out the fetus died at 7 weeks. That was tough. As you are waiting to see the doctor at the end to sign some papers and confirm the date of surgery, they will take you in for some counselling. 2 stops. One to discuss an alternate method, they will try to talk you out of it. The second, to discuss contraceptive methods. Then you see the doctor. The day surgery was a week later.
I remember the entire period being one of the most demanding periods I had ever gone through. Other than that, it was right smack during finals but I had no choice. That was tough. The nausea didn't stop until the day of the surgery.
Try to stay away from home. Minimise physical contact with your family, at least until everything is over. They will sense that something is wrong. However for me, I went through the entire thing without my family suspecting a single thing.
I paid $150 through medisave. The other $600 my bf of that time helped to offset the cost. Even then, it caused a lot of emotional strain between us. We are no longer together.
I wish you all the best, truly. I have been where you are. There will be countless nights leading up to the surgery where you feel stuck and it feels like shit but trust me, it gets better. Find people you can trust to confide in. If you can't, you have me. Most importantly, know that this is what you have to do and trust that you will get through this. God bless.
-
#13422: http://www.nuswhispers.com/confession/13422",,937298079673987,4,1,0,2015-12-03 19:02:35+00:00,2021-04-24 08:27:28+00:00
9279,13546,"This whole abortion saga has been getting so heated I just wanted to share my humble opinions on the issue, and hopefully be the voice of reason, as much as we are all imperfect creatures with our own biased views based on religion, family, or environmental factors.
(long post ahead, you have been warned)
1. Keep your emotions to yourself.
Majority of the posts are loaded with strong emotions, written in an antagonistic tone which makes it difficult for rational people to take you seriously. Reason and emotion are opposites, and your tone by itself makes it apparent which side you are on. You wouldn't bet a life changing decision on emotions, so why dispense life changing advice in this way?
2. Pre-marital sex is only a sin to people who believe it is.
I.e. religious people, or others who hold the same values. Aside from that, it is pleasurable, and an integral part of married life. I don't see any fault in anyone wanting to ""test-drive"" their partner's performance in bed. Those who disapprove should not attempt to stop anyone from sampling sex life with their potential partners in future.
The only things that would truly be difficult to approve of with regard to sex is promiscuity, because of the health hazards of sexually transmitted diseases, and infidelity, which is self explanatory.
3. Abortion is not the same as murder, or anything to the same degree.
Yes, it is a fact that life exists at the moment of conception, similar to the life that already existed before conception, in the form of a sperm (which is produced and resorbed in the millions daily) and an egg (which is lost in every menstrual cycle). Those are the same forms of life as the bacteria that give you an infection when you get a cut, or the bad sore throats that the GP gives you antibiotics for. Just a single cell/group of cells. But that doesn't stop you from washing your hands or rinsing your mouth with Listerine (kill the germs, feel the fresh!), and we all know you'll get your boyfriends and fathers to smash the next cockroach that crawls into your room, while you squash every ant in close proximity and rain insecticide down on innocent moths and spiders that venture into your room.
The key issue here is consciousness. Does the tiny ball of cells know it is alive? Does it know about its existence, or is it merely executing programmed commands within its genetic code? Is it able to feel pain? These are philosophical and medical questions that even experts cannot agree upon at times. And a young man/lady in his/her early 20s thinks he/she has it figured out. It is only natural that people like myself be skeptical about the strength of the source.
As for whether it can feel pain, it is generally accepted in the world of medicine and medical ethics that a foetus at 24 weeks should not, which is why abortion is only available to those less than 24 weeks pregnant. And this is the law in Singapore, with the only exception being cases of medically proven severe or lethal foetal abnormalities.
4. Say as much as the stake you have in this.
Many people seem to be confused about their role in all this. We are merely casual observers, with no part to play in the decision. The OP had already made up her mind, as seen from how she requested for people not to give pro-life comments. Why not just let her have it her way? After all, with all your high-and-mighty attitudes, WILL ANY OF YOU DISSING HER STAND OUT AND SUPPORT HER ""physically, mentally and financially"", where she mentioned she was ill-prepared? Otherwise, who are we really, to try forcing our uninvited intervention onto her? You would be merely leading her onto the tougher path void of numerous opportunities and then ABANDONING her to suffer by herself. (Note that the caps was just meant to highlight what I believe to be the main point of my argument, given the lack of bold or italics)
5. Only say what is constructive.
The OP quite obviously has strong opinions and has made up her mind. So why bother with all the preaching? You're not going to change her mind on this anonymous platform by insulting anyone and making derogatory comments about someone else's morality. Rather than propagating and intensifying the tension between pro-life and pro-choice, shouldn't we all try to support her through this traumatising experience in one way or another, and keeping to ourselves if we have nothing productive to contribute towards her cause?
To the least, you may graciously consider how you could write a thoughtful, intelligent comment with the necessary references on how to get help ""physically, mentally and financially"", e.g. NGO and government websites, then put forth the idea that she reconsiders her decision. If you can put forward a strong case on how her fears are unfounded, I'm sure she will be more than glad to read what you have to say.
Finally, to all those who supported the OP, I'm glad that a community of individuals who believe in getting things done exist. And to those who haven't been putting much thought into the tone of their comments, please do consider the impact of your actions and words in future. Because even if you won't, others will, and their opinions of you will be based on that (aka they will judge you the same way you passed judgement on the OP).
Take care, #13345, I wish you all the best in your pursuits in uni and in life.
-
#13546: http://www.nuswhispers.com/confession/13546",,938746586195803,26,4,1,2015-12-06 20:27:39+00:00,2021-04-24 08:27:37+00:00
16227,23930,"It is the Nussu exco elections now, but most probably don’t know and probably don’t care either. Maybe this is the reason why.
After the recent hoopla over orientation camps and Nussu’s inept response, my friend decided to run for Nussu exco together with some friends to make a change in Nussu. Before standing for election, each candidate has to get a nomination form signed by a proposer and a seconder. Unlike previous years, the seconder must be signed by a member of the outgoing faculty or non faculty club’s management committee instead of an ordinary student.
My friend approached someone in her faculty club’s management committee to sign her form. She was turned down because they were instructed by the outgoing Nussu exco to only sign the forms of a certain list of preferred candidates. The management committee cannot sign the forms of all other candidates who wish to run. My friend then approached others who were in non faculty clubs’ management committees and was told the same thing. Her friends also faced the same responses. She was distraught.
For an institution that claims to be representative and inclusive, such actions smack of hypocrisy. By barring other candidates from even reaching the ballot box, is the outgoing Nussu exco afraid that their preferred candidates are unable to withstand electoral scrutiny? With such blatant rigging of the election, why even bother having an election in the first place?
To the incoming Nussu president and exco, your positions and mandate will always be stained and qualified. You got there not on your own electoral merits, but by insider hijacking of the electoral will.
-
#23930: https://nuswhispers.com/confession/23930",,1126526074084519,70,13,4,2016-08-21 11:55:55+00:00,2021-04-24 09:03:15+00:00
