no,cid,text,image,pid,likes,comments,shares,post_time,scraped_at
2016,2841,"#2831 when i mentioned parents, I think perhaps it was not sufficiently clear. I assumed that our parents (mother) would not be able to reproduce.
Your claim that having offspring with your mother will help improve the chances of passing down ones genes is not wrong. But firstly, apart from simply passing down OUR genes, we do have to consider the viability of it. Our mothers advanced age would mean 1) highly unlikely to conceive 2) health risks 3) later age= higher risk of genetic defects in babies. Same goes for mating between siblings. There is a better chance, but with the greater risk of genetic defects, the baby may not live to pass on their genes to the next generations.
Evolutionary is not just our genes, but the genes of the human species as a whole. Crossing-over provides genetic variation, which will help to reduce the impact if a bottleneck situation occurs. Mating with others helps prevents a homogenous pool of genes (i forgot the correct term) but the idea is, it increases our chances of survival. The 'less of our genes' being passed on is outweighed by the greater chance of survival by our offspring.
Just to clarify, I don't believe in the evolutionary account against gay marriage (I support LGBTQA rights)
-
#2841: http://www.nuswhispers.com/confession/2841",,836447323092397,0,1,0,2015-05-14 15:01:34+08:00,2021-04-24 05:26:38+08:00
2077,2909,"#2807 #2792 Whoever uses purely genetic arguments without considering the kind of environment the organisms are living in has missed the entire point of altruism.
For social animals, there are various benefits of acting altruistically. Most important of all is that the debt will likely be repaid. Minor benefits include showing off to potential mates.
In humans, not saving parents causes emotional distress, loss of productivity within the family, shaming by society, etc. etc. That said, I can easily imagine situations where the choice of saving parents or saving unrelated strangers could go either way. Because the benefits differ in different circumstances, as well as different people place different values on things.
-
#2909: http://www.nuswhispers.com/confession/2909",,838036216266841,1,1,0,2015-05-17 19:26:39+08:00,2021-04-24 05:26:38+08:00
2105,2937,"#2909 Altruism means helping others at a significant cost to oneself (sometimes death). What you've mentioned is prosocial behaviour, where you help others, but when the rewards are higher then the costs. The gains you've said, and repaying of debt is prosocial behaviour and not altruism.
-
#2937: http://www.nuswhispers.com/confession/2937",,838694756200987,1,1,0,2015-05-18 22:36:42+08:00,2021-04-24 05:27:21+08:00
2690,3718,"Okay this isnt a confession but something i want to get off my chest. But because i am too humji i shall post this anonymously HAHAH! Seeing so many posts regarding legalising LGBT marriages in singapore have set me thinking about the society these days. Before I start proper, allow me to give my two cents worth about LGBTs. Well, I am straight but I truly respect the LGBTs right to love. However, affairs of the heart is extremely complex and most of the time many of us do not fully understand how to love or even what is love. In my opinion, legalising LGBT marriages isnt just about democratism, equality and the freedom to love, it is also closely tied to the traditional family structure in singapore. If legalising LGBT marriages really does happen then should polygamy be allowed too? How many are opened to the idea of polygamy? FYI, Polygamy is prohibited in singapore except for muslim marriages. Under Syariah law, a Muslim man may marry up to four wives at one time. - See more at: http://www.straitstimes.com/news/singapore/courts-crime/story/eight-questions-bigamy-singapore-answered-20141127#sthash.LOeDTtgs.dpuf (HEH! TALK ABOUT EQUALITY HAHAHA okay thats besides the point) Many kings in the past also practise polygamy and I am pretty sure humans are able to love (not to be confused with lust) more than one partner throughout our entire life. However, due to our societal restrictions we are restricted to having only one spouse. Okay dont get me wrong, I am definitely supportive of having only one spouse and being faithful to him/her, but i cant help but think about how similar these two deviant family structure are. Polygamy family structure could be functional and ""normal"" too. LGBT isnt ""wrong"", neither is polygamy , however these two just doesnt conform to our ""traditional family"" mindset which we are taught since young. They are grey areas that the singapore government is not willing to set foot into YET. Maybe its just me but my friends and peers my age are mostly understanding and accepting towards lesbians, bi and gays. I believe this is due to the education we received and i definitely agree that education liberates soceity. So good job to pink dot in educating the public about LGBTs and freedom to love, but sadly, like what Mr lee had said singapore is just not ready. Perhaps not in the near future, but maybe someday.
And here's to all LGBTs, straights, cheers and best wishes to finding love in a hopeless place.
-
#3718: http://www.nuswhispers.com/confession/3718",,851276028276193,0,6,0,2015-06-11 16:22:23+08:00,2021-04-24 05:26:33+08:00
2699,3728,"To #3718, it's great that you're tolerant of LGBT relationships. From what I read, you seem to think that if LGBT relationships are allowed then polygamy might be allowed as well. This is a misconception. LGBTs do not consciously choose their sexuality like polygamous people consciously choose to have multiple partners. A man does not wake up one day and decides to like men instead of women. Sexuality is determined either genetically, or the environment the man grew up in moulds his sexuality. It's not a conscious choice. (Sidetrack: and that's why 377a and the non-legalisation of LGBT marriages are discriminatory practices, because sexuality, just like race and sex, is not choosable.) On the other hand it is definitely a conscious decision to have more than one spouse/partner. People are not born or raised to have no choice but to need like four wives or something.
As for whether polygamy is a functional family structure, that's debatable. Whether it's right or wrong? That's debatable too. But you shouldn't consider whether an LGBT family structure is right or wrong in the same way you consider for polygamy, because once again, LGBT isn't a choice, just like you wouldn't question whether being of a certain race is right or wrong. Finally, is the LGBT family structure functional? That's debatable too.
I feel that Singapore needs to rethink what it means to have a ""traditional family structure"". Since when was it traditional for a couple to comprise of a man and a woman? Maybe ""dominant family structure"" should have been the phrase we're using? #LGBTWhispers
-
#3728: http://nuswhispers.com/confession/3728",,851392964931166,4,1,0,2015-06-11 23:36:15+08:00,2021-04-24 05:26:34+08:00
2711,3740,"Referencing to: #3728 and #3718.
#3728: I could sympathies with your views and where you were coming from, until:
I feel that Singapore needs to rethink what it means to have a ""traditional family structure"". Since when was it traditional for a couple to comprise of a man and a woman? Maybe ""dominant family structure"" should have been the phrase we're using?>
Maybe a quick google would have shown some quick information and views about traditional/gay parenting.
http://www.washingtontimes.com/news/2015/jan/8/gay-couples-children-oppose-same-sex-marriage-tell/?page=all
I believe I speak for many others that most people are really fine and rather tolerant on the Homosexuality topic. Yes you are probably right about the inability to choose the gender you love etc....
But legalisation? Unfortunately, I believe our society at least in our case of Singapore isn't exactly ready to take that in just yet.
This whole situation is another game of chicken and egg just like Racism, Religion. To keep peace, its all about tolerance and accepting people for who they are. But agreeing with it is a whole different ball game.
From a political and economic pov. Legalisation would mean housing/grants rights, protective rights, women's charter(?). To put it simply, its going to a hell of a journey.
Most people would rather not talk about this subject because chances are if they're not playing on the ""right court"", its going to make them sound like a bunch of hypocrites anyway.
I took the liberty to google some stats in the USA.
http://www.statista.com/topics/1249/homosexuality/
But of course at the end of the day, we should all show some love.
Tolerance, acceptance and inclusive.
SG50 huat ah.
-
#3740: http://nuswhispers.com/confession/3740",,851734218230374,0,2,0,2015-06-12 21:40:55+08:00,2021-04-24 05:26:35+08:00
2760,3801,"In reference to my previous post: #3740
To: #3763
I provided a link from The Washington Times. The fact that you blatantly take the link title out of context and assumed I was taking a stand shows you didn't bothered to read the article at all.
The article quoted children from gay families showing the differences/similarities between gay and traditional parenting. It wasn't an argument, instead views from opposing sides.
http://www.washingtontimes.com/news/2015/jan/8/gay-couples-children-oppose-same-sex-marriage-tell/?page=all
Secondly, if I may quote you.
<Would you ever say something like ""I tolerate black people, but I don't agree with their skin colour."" Doesn't make sense right? Similarly it doesn't make sense to say ""I tolerate LGBT people, but I don't agree with their sexuality.>
""Black skin color"" seems like a pretty bad illustration.
But I get your point.
You can tolerate Christian/Islamic views and not agree with it. This is perfect logical in which yes everyone can concur to.
And with all due respect, you can tolerate LGBT behaviors but do not agree with it. Seems perfectly logical as well.
Below is part of one of our founding leader's opinion on racial cohesion.
""By telling each other, we have to live. Put up with each other. Accommodate. Compromise. That's how it's been done.""
https://www.youtube.com/watch?v=moEPY8kIhts
""It's a hell of a journey yes, but something that needs to be done.""
This is rather subjective from different perspectives. I would not argue on this point to prevent from taking any form of stands.
""Just look at the Wear White campaign in response to the Pink Dot campaign. That is because they are ignorant of the points above. But I'm glad they are a dying breed and equality is winning.""
I do not think they are a significant majority of voice, probably as effective as making a post on social media.
I would not go on anymore but ""dying breed"" seems rather hateful.
Once again I re-iterate my key focus.
1. LGBT community is small but not to be overlooked.
2. Legalization would be difficult as SG is still a rather conservative country.
3. Accommodate and Compromise. Then Accommodate again.
Share some love folks.
Cheers.
-
#3801: http://www.nuswhispers.com/confession/3801",,852569811480148,0,1,0,2015-06-14 12:02:29+08:00,2021-04-24 05:34:17+08:00
2765,3809,"To #3801, I'm getting tired, and this will be the last time I repeat this, and if you still don't catch this, I'm not going to care anymore: Your sexuality is not a choice, just like how your sex and gender is not a choice. Our founding father also thinks our sexuality is genetically predisposed, if you're keen on quoting him.
Quoting your newly brought-up illustration, ""You can tolerate Christian/Islamic views and not agree with it,"" this is a bad illustration because you DO have a choice of religion. You can disagree with a different choice of religion made by others. My original illustration still stands. You do not have a choice of race, therefore you can't agree/disagree of a certain skin colour; you can't choose your sexuality therefore you can't agree/disagree of a certain sexuality. It is not a bad illustration. We have to protect the rights of our sexual minorities (LGBTs) in the same way we protect the rights of our racial minorities.
I'm not going to the rest of your refutations, because once you understand the point above, these refutations will logically become irrelevant.
I am not hateful, I am tired. Tired of repeating the same thing over and over but you still don't catch it.
I agree with your key focuses, but I see a disparity between your understanding of sexuality and your key focuses, which baffles and worries me. End of story.
-
#3809: http://nuswhispers.com/confession/3809",,852729774797485,4,4,1,2015-06-14 22:40:44+08:00,2021-04-24 05:34:16+08:00
2783,3829,"To: #3809
I quote you.
<Your sexuality is not a choice, just like how your sex and gender is not a choice. Our founding father also thinks our sexuality is genetically predisposed, if you're keen on quoting him.>
I already agreed on this point on my very first post. I don't see why you pulling this back up brings us anything new across the table. And yes precisely why I quoted him.
When we're talking about tolerance, whether race(with reference to your case), we're are talking about the cultures and ideas these groups has. The reception of their actions to the rest of the community. Nothing on whether it is innate or a choice. It is the doings that matters. No one cares whether you are born blind/3 hands/wants to marries a dog, until their movements affects someone else.
""Choice"" was never our focal point. *back to my very first point which you quoted again which I still do not understand why when I mentioned I'm with you on that*
Example, Chinese Buddhist burn offerings during 7 month? Probably annoys some people, tolerance and compromise again.
This whole LGBT thing will go on for a long time. There is always going to be extremist on either sides. If you are not going to accept certain ideas from the opposing parties we will never be able to move forward.
If I may bring the focal back. We are talking about LGBT from a economic and political pov.
If you are going to ignore these 2 driving factors than I see no merits in having an academic discussion.
Gay/Traditional parenting in regards to children?
Its effects are still debatable and subjective.
Article was on actual views from people directly involved.
To add on, I didnt make a stand, why so defensive?(comment section)
I'm going to lay it as straight as possible. A huge number especially the 70s to 80s generation are largely misinformed or conservative on this topic. Until we choose to see whey they are coming from and then enlighten them, hate/non-acceptance is still going to continue. For example, an anti fb page with a significant number of followers which has active participation is on as we speak.
PS you using the word baffles when it isn't worries me.
Cheers show some love. Its always fruitful discussions that brings people forward.
And there are many people silently following this thread on this page btw.
-
#3829: http://www.nuswhispers.com/confession/3829",,852833251453804,0,1,0,2015-06-15 03:42:30+08:00,2021-04-24 05:34:18+08:00
2796,3847,"To #3801 Homosexuality is a disposition, just like any other bad dispositions like lying, violence and stealing. We are not born with homosexuality in our genes, and that has been theologically and scientifically proven. A person may be born with a greater susceptibility to homosexuality, just like man may be born with a greater tendency to violence and other sins. This does not excuse the person's caving in to sinful desires though. If a man is born to greater susceptibility to anger and rage, does that make it morally good and right to give in to the desires? I don't think so, no matter how hard it may be. God did not make man homosexual, but man weighed down by the sinfulness of the human condition can be shaped by his/her environment to gain a disposition towards homosexuality. The question comes in whether you express that disposition or not.
-
#3847: http://www.nuswhispers.com/confession/3847",,853052668098529,2,9,1,2015-06-15 17:57:30+08:00,2021-04-24 05:34:21+08:00
2807,3859,"To #3847 :
""We are not born with homosexuality in our genes, and that has been theologically and scientifically proven.""
I am usually open minded listening to theological claims but when people use science willy-nilly I feel the urge to punch a duck.
This is a bold and untrue scientific claim. Science has not proven that there is no homosexuality in our genes. As for you ""theologically proven"", bringing this term into the game leaves no room for rational reasoning.
And I once again profess my disgust towards the convenient insertion of scientific claims in such arguments. Virgin birth, holy miracles, creationism etc. are all scientifically untrue. What then? Do theological explanations trumps science? If so, do not bring science into the picture in the first place. It is embarrassing to wield science as a weapon only when it agrees with your subscription of the Daily Bread.
So after nullifying your ""scientific evidence"", your entire post basically boils down to:
""Homosexuality is purely a choice, I think. I think that because that is what scripture says.
I interpret the scripture that way because it make sense to me.
And based on that, choosing homosexuality is wrong because that is what scripture says.
I interpret the scripture that way because it make sense to me. ""
So what is your basis? God? Or you?
-
#3859: http://www.nuswhispers.com/confession/3859",,853141634756299,12,3,0,2015-06-15 23:17:32+08:00,2021-04-24 05:34:20+08:00
2817,3874,"I'm so sorry to the silent majority but as a closeted Bi, I have enough of discrimination and cannot stay silent. To #3829, so you say ""we're talking about the cultures and ideas these groups has""? And the reception? Okay, so we have ""cultures+ideas"" and ""reception"". Straight people have been able to marry since the beginning of.. marriage. So there we have it: the idea of marriage. So why can't LGBTs practice their idea of marriage too? Why is it against the law? This is when ""reception"" comes in right? I tolerate and agree with straight marriage. Even if I ""disagree, but just tolerate,"" I will still let them get married because it's none of my business. So why are a select group of people who disagree with LGBT marriage actively trying to prevent LGBT marriage from becoming legal? It's not even their business. If they're trying to uphold their values of traditional marriage, they are free to do so, but they simply cannot force others to accept their own idea of a traditional marriage. Just make LGBT marriage legal already. I have no idea why I'm the one who's forcing my idea of marriage onto the other camp, when it's clear the heteronormalists who say marriage must be strictly between a man and a woman, is imposing it on all of us by not supporting the legalisation of alternative forms of marriage.
On the other hand, your example of Chinese Buddhists' offerings burning has a negative effect on people who don't agree with it: the pollution. Now for the reception: people may disagree with it but still tolerate with this negative effect. Because it IS a choice to burn offerings near other people's houses, and it IS a choice to be Buddhist. Given the pollution generated, there is actually something to tolerate about. So yes, it is plausible to tolerate but still disagree. But you're using this example to support your argument that people can also tolerate but still disagree to LGBT marriage, which is invalid. Because what's there to tolerate about LGBT marriage? Since, as described above, LGBTs marrying is none of your business, what negative effect is there? Is it that the gay agenda will spread and distort your familial values? This is when the whole thing about LGBT not being a choice comes in! If you gay, you gay. If you straight, you straight. Your traditional familial values will not get eroded, unless your son dons an LGBT sexuality like an accessory, then it's right to tell him not to do that. You get to practice your traditional familial values. Now, give us the legal right to practice ours.
So there you go, politically we should legalise LGBT marriages. In fact so many developed countries have done it already, or are ready for it. As for the economic POV you mentioned, I'm not sure how sexuality affects the economy. So once again, Singapore is not ready for LGBT rights, notably the right to marry. But I hope we catch up soon.
-
#3874: http://www.nuswhispers.com/confession/3874",,853389701398159,3,2,0,2015-06-16 11:52:34+08:00,2021-04-24 05:34:16+08:00
8859,12968,"Is it actually common to not have sex with your girlfriend before marriage nowadays? My girlfriend and I have been together more than a year now, but whenever I try to approach this topic, she will always tell me how it is not right to do it before marriage. The thing is, I am a virgin, and she is my first girlfriend ever, I am not sure if I want to jump straight into marriage without even knowing if we are compatible in bed first or not. I have no idea how she looks naked. Whenever my friends talk about sex, they will usually assume I am having lots of it, but I find it to be embarrassing to confess that I am still a virgin, especially when I am already 24 and have a steady girlfriend already for one year. I think people will go 'what is wrong with this dude' if I tell ever let them know about this. Recently I am getting more horny due to exam stress, and I have begun to see my female friends in a different light, and seriously pondering about hooking up with them. I think it is a sign that I need help. Any advice?
-
#12968: http://www.nuswhispers.com/confession/12968",,933423090061486,0,11,0,2015-11-26 01:27:25+08:00,2021-04-24 16:27:39+08:00
8880,13008,"#12968
Forget all the politically correct advices. Those people have no idea what's it's like to be stucked in a relationship with no physical intimacy.
It's not pleasant and the worst thing, it's not something that you can fix (if possible). You'll be miserable your whole life trying to make things work till you start giving up on it.
-
#13008: http://nuswhispers.com/confession/13008",,933645110039284,4,2,0,2015-11-26 13:13:17+08:00,2021-04-24 16:28:23+08:00
8897,13028,"I agree with #13008, although for a different reason. The issue isn't really about sex, it's about what each of you want in the relationship. We all want different things, what you want may be different from what your partner wants. But more importantly, what you want now may conflict with what you want in the longer-term. For instance, wanting sexual pleasure now may come in the way of wanting a sustainable long-term meaningful relationship. May.
So it's about the relative importance you place on your current wants vs future wants vs partner. If you place so much importance on your current wants and your partner compromises, then all's good. But if your partner doesn't, then you have to weigh how important your wants are vs how important your partner is to you. If your current wants are so important that you would seek other means to fulfill them, then perhaps you guys are not suited for each other after all. Or put another way, since your partner views her wants as far more important than yours, then maybe you guys aren't suitable for each other.
Not saying either of you is ""wrong"" or anything, just saying that we all have to make decisions about what we feel is most important. If we can't find a compromise between conflicting desires or work things out, then maybe it's time to find someone else who has the same wants as you or is willing to compromise.
-
#13028: http://www.nuswhispers.com/confession/13028",,933731430030652,2,1,0,2015-11-26 18:32:24+08:00,2021-04-24 16:27:26+08:00
8904,13042,"To #12968: Yes, it’s definitely a lot more common than you think, and it’s fine to not know whether you’re compatible in bed before marriage. I don't know about you, but to me that’s not the most important thing to look for in a life partner. So think about what’s most important to you. You’ve been with this girl for over a year; how’s your compatibility like in terms of character, values, outlook on life, etc? Are you saying that if she was perfect for you in all these areas but wasn’t perfect in the sex department, or if she looked hideous naked (I would think most people look similar and just fine naked), you’d actually leave her?
Like others have mentioned, it’s impossible for most couples to be 100% sexually compatible from the get go. Have a read of accounts of people having sex for the first time after marriage (there are plenty on the net, just google) - couples who have been abstinent all the way until marriage are not going to be sex gods the first few times. I’m sure exceptions are out there, but we’re talking the majority. Most of the time it starts out awkward. It then gets better over time as you communicate and slowly “learn” how to have sex with each other. It sounds silly, but it’s really something most couples work through in a mutually loving and caring relationship. And it doesn’t have to start off as BAD sex; it can still be fun, because you’re exploring it for the first time with the person you love. It’s definitely still exciting and intimate. My point is - it’s a learning process, and that’s what relationships are about in the first place. You learn and adapt to each other’s preferences and needs in bed, just as you learn and adapt to all of each other’s non-sexual preferences and needs in life.
I say good on you for respecting your girlfriend’s choice to not have sex before marriage. Don’t be one of those guys who force their girls into doing it for their own gain - trust me, that’s not love. Love is respect, trust and communication. Definitely talk to your girlfriend, but understand that you’re not doing it to pressurise her into changing her mind if she’s firm in her values and beliefs. Talk to her because she’s your closest confidante, and because you’d like her to understand the struggles you’re going through, so that she can support you through it. Please seek proper help if you need to, or post anonymously on forums (and I mean legit forums dedicated to sexual health and things like that. NUSWhispers may not be the best place because some of the people here have given downright ridiculous advice) for advice on how to deal with sexual urges in an abstinent relationship, google for ideas, etc etc. There are more likeminded people out there than you think. It’s hard, but it can be done, and I speak from experience.
If you’re thinking about hooking up with girls or engaging “professional services” from the bad advice that someone else has posted, please for the love of god, DON’T. I cannot emphasise this enough. I don’t want to belittle your feelings for your girlfriend, but if you’re considering sleeping with other girls to satisfy your own needs and you’re actually prioritising that above the relationship with your girlfriend that has been built on trust and respect so far, then maybe you don’t love her enough. Please REALLY think about it long and hard. Yes, she may never find out. But what if she does? You’re about to destroy the girl you love with your own bare hands in the most brutal way ever. You’re about to take the trust that she’s given so wholly to you and trample all over it, because you selfishly love your own needs more than the relationship that you’ve been working so hard to protect over the past one year. Even if she never finds out, are you ready to live with the guilt for the rest of your life? Because this is cheating, period. You may think it won’t hurt her if you go behind her back and if she never finds out. But no, that does not make it any less wrong, hurtful or unethical. Your relationship (and subsequent marriage) would be one built on lies and deceit, not love and trust. Believe me OP, you’re better than that. Guard your relationship with your life. Don’t take chances, don’t take risks, and don’t underestimate your ability to hurt her as well as your relationship. One wrong step is enough to set off a lifetime of regrets. In short: If you love her, don’t do it. If you do it, leave her because she deserves better.
Lastly, it’s not embarrassing to be a virgin. Like someone else rightly said, it’s only as embarrassing as you choose it to be. And you most certainly do not need to keep your friends updated about your sex life. If you’re really embarrassed about being a virgin (I don’t know how your friends are like, but I understand that some less mature minds may deem it uncool/whatever), no one else has to know about it other than your girlfriend and yourself. You don’t need to confess to anyone about something so private and personal. Yes some guys brag about their sexual escapades, but you don’t have to be that kind of guy. I personally feel that those who don’t actually command a lot more respect.
I wish you the best of luck, OP. I’m sure she’s an amazing girl and I’m sure you love her. I understand that this is something very hard to deal with, but trust me, there are many success stories of abstinent relationships out there. Again, I speak from experience. I sincerely hope you make the right decision for yourself. Treasure your relationship, fight hard to protect it. Remember that she loves you and trusts you. Don’t, don’t, don’t break her heart.
-
#13042: http://www.nuswhispers.com/confession/13042",,933819380021857,20,1,1,2015-11-26 22:42:21+08:00,2021-04-24 16:27:27+08:00
